DateTime,temperature,wind_speed,air_pressure,humidity,wind_direction,rainfall,PM2.5,PM10,PM0.1,PM0.1-0.5,PM0.5-1.0,PM1.0-2.5,PM2.5-10,PM>10,PM1,PM2.5_NanoSampler
2023-10-10,27.7,0.0,1009.4449999999999,82.375,0.0,13.8,19.7,16.0,1.6114854966305154,2.636976267212979,8.05742748315278,3.808965719308676,6.81218869030189,1.6114854966305154,12.305889246996276,16.11485496630495
2023-10-11,27.55,1.875,1009.4525,85.25,18.75,14.6,15.5,16.0,1.6114854966305154,2.636976267212979,8.05742748315278,3.808965719308676,6.81218869030189,1.6114854966305154,12.305889246996276,16.11485496630495
2023-10-12,27.4,0.0,1010.31125,82.875,0.0,30.6,12.4,15.0,0.3143775324857019,1.397233477714748,3.00405197708537,1.4670951515998454,4.960178845885164,1.5369568254855246,4.715662987285819,6.1827581388856645
2023-10-13,27.5625,1.0,1010.355,84.375,58.75,16.8,11.7,16.0,0.3143775324857019,1.397233477714748,3.00405197708537,1.4670951515998454,4.960178845885164,1.5369568254855246,4.715662987285819,6.1827581388856645
2023-10-14,29.075,2.25,1009.28625,77.625,127.5,0.2,12.0,,0.3143775324857019,1.397233477714748,3.00405197708537,1.4670951515998454,4.960178845885164,1.5369568254855246,4.715662987285819,6.1827581388856645
2023-10-15,27.5875,1.5,1008.52625,84.75,68.75,7.0,10.3,16.0,0.3143775324857019,1.397233477714748,3.00405197708537,1.4670951515998454,4.960178845885164,1.5369568254855246,4.715662987285819,6.1827581388856645
2023-10-16,28.1125,1.5,1008.285,79.375,42.5,0.0,11.4,,0.3143775324857019,1.397233477714748,3.00405197708537,1.4670951515998454,4.960178845885164,1.5369568254855246,4.715662987285819,6.1827581388856645
2023-10-17,27.325,1.375,1009.55875,85.25,53.75,0.0,13.3,,0.7079288025889563,2.1237864077666817,4.146440129449868,2.595738942826298,5.62971952535061,2.1237864077669624,6.978155339805506,9.573894282631803
2023-10-18,27.9,3.25,1010.17,81.75,48.75,1.2,17.0,15.0,0.7079288025889563,2.1237864077666817,4.146440129449868,2.595738942826298,5.62971952535061,2.1237864077669624,6.978155339805506,9.573894282631803
2023-10-19,27.95,1.375,1010.2825,81.625,40.0,2.0,14.4,,0.7079288025889563,2.1237864077666817,4.146440129449868,2.595738942826298,5.62971952535061,2.1237864077669624,6.978155339805506,9.573894282631803
2023-10-20,27.912499999999998,2.25,1009.67625,82.25,48.75,0.2,13.2,16.0,0.7079288025889563,2.1237864077666817,4.146440129449868,2.595738942826298,5.62971952535061,2.1237864077669624,6.978155339805506,9.573894282631803
2023-10-21,27.775,1.75,1010.295,84.625,66.25,3.2,11.6,16.0,0.7079288025889563,2.1237864077666817,4.146440129449868,2.595738942826298,5.62971952535061,2.1237864077669624,6.978155339805506,9.573894282631803
2023-10-22,27.2875,1.25,1011.10875,86.75,50.0,0.0,11.7,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-23,27.55,0.375,1010.7787500000001,81.625,37.5,0.2,11.0,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-24,28.55,1.125,1010.24,78.875,6.25,0.0,14.6,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-25,27.15,1.25,1010.335,85.875,62.5,14.0,13.4,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-26,27.675,0.75,1010.12375,82.625,13.75,5.2,12.6,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-27,28.5625,1.625,1009.51625,78.625,41.25,20.0,11.6,16.0,1.0979180221209843,3.0091086532204088,4.351008458035197,2.236499674690936,6.343526350032556,2.4398178269356587,8.45803513337659,10.694534808067528
2023-10-28,28.175,0.5,1009.5925,81.375,36.25,0.2,11.9,16.0,0.7060973583651914,3.530486791825957,3.2812759594617584,1.744475826549161,4.85961123110153,2.1182920750955745,7.517860109652906,9.262335936202067
2023-10-29,27.35,1.625,1008.7875,86.125,11.25,19.4,12.0,15.0,0.7060973583651914,3.530486791825957,3.2812759594617584,1.744475826549161,4.85961123110153,2.1182920750955745,7.517860109652906,9.262335936202067
2023-10-30,27.575,0.0,1008.0725,87.625,0.0,1.4,10.0,,0.7060973583651914,3.530486791825957,3.2812759594617584,1.744475826549161,4.85961123110153,2.1182920750955745,7.517860109652906,9.262335936202067
2023-10-31,27.9375,1.0,1008.565,82.375,48.75,11.8,12.1,,0.7060973583651914,3.530486791825957,3.2812759594617584,1.744475826549161,4.85961123110153,2.1182920750955745,7.517860109652906,9.262335936202067
2023-11-01,26.4375,1.0,1009.82125,89.875,12.5,1.2,11.2,,1.0058113544925962,1.6018477127102162,4.06049769035914,2.160631798539804,7.115184026225581,2.644911339591775,6.6681567575619525,8.828788556101756
2023-11-02,26.6625,0.875,1009.82125,91.375,3.75,33.4,8.9,,1.0058113544925962,1.6018477127102162,4.06049769035914,2.160631798539804,7.115184026225581,2.644911339591775,6.6681567575619525,8.828788556101756
2023-11-03,28.1125,0.375,1008.0775,80.625,5.0,4.4,11.6,,1.0058113544925962,1.6018477127102162,4.06049769035914,2.160631798539804,7.115184026225581,2.644911339591775,6.6681567575619525,8.828788556101756
2023-11-04,27.9,2.25,1007.94,83.625,28.75,0.0,12.1,15.0,1.0058113544925962,1.6018477127102162,4.06049769035914,2.160631798539804,7.115184026225581,2.644911339591775,6.6681567575619525,8.828788556101756
2023-11-05,26.9125,0.625,1009.12375,90.75,42.5,12.0,11.9,16.0,1.0058113544925962,1.6018477127102162,4.06049769035914,2.160631798539804,7.115184026225581,2.644911339591775,6.6681567575619525,8.828788556101756
2023-11-06,28.5,1.375,1008.91125,80.375,6.25,0.2,11.6,16.0,0.7961783439490759,1.9292013718762504,1.9904458598726475,2.664135227829525,6.767515923566847,2.449779519843199,4.715825575697973,7.379960803527498
2023-11-07,27.9625,1.875,1009.105,84.125,35.0,0.0,11.8,16.0,0.7961783439490759,1.9292013718762504,1.9904458598726475,2.664135227829525,6.767515923566847,2.449779519843199,4.715825575697973,7.379960803527498
2023-11-08,26.875,0.625,1008.75375,91.125,42.5,28.6,14.9,16.0,0.7961783439490759,1.9292013718762504,1.9904458598726475,2.664135227829525,6.767515923566847,2.449779519843199,4.715825575697973,7.379960803527498
2023-11-09,27.45,0.0,1009.3025,85.5,0.0,1.2,16.8,15.0,0.7961783439490759,1.9292013718762504,1.9904458598726475,2.664135227829525,6.767515923566847,2.449779519843199,4.715825575697973,7.379960803527498
2023-11-10,27.4875,2.0,1010.0875,84.75,66.25,4.0,14.7,16.0,0.7961783439490759,1.9292013718762504,1.9904458598726475,2.664135227829525,6.767515923566847,2.449779519843199,4.715825575697973,7.379960803527498
2023-11-11,27.0375,0.625,1010.37875,88.125,43.75,0.8,14.4,16.0,,,,,,,,
2023-11-12,27.475,1.625,1009.51625,85.0,43.75,0.0,8.5,15.0,,,,,,,,
2023-11-13,27.75,1.375,1009.49,83.25,56.25,38.8,11.6,,,,,,,,,
2023-11-14,26.725,0.0,1010.1475,90.0,0.0,0.0,8.8,16.0,,,,,,,,
2023-11-15,27.1875,1.75,1010.44625,86.25,87.5,39.8,10.1,16.0,,,,,,,,
2023-11-16,25.475,1.375,1011.07625,94.75,88.75,15.0,10.3,16.0,,,,,,,,
2023-11-17,26.025,0.375,1011.01875,93.625,41.25,16.6,11.7,16.0,,,,,,,,
2023-11-18,26.1375,0.5,1010.85375,91.625,8.75,51.0,8.7,16.0,,,,,,,,
2023-11-19,26.25,2.0,1010.36375,87.125,55.0,13.8,11.3,16.0,,,,,,,,
2023-11-20,27.15,0.875,1009.795,86.125,7.5,0.6,16.1,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-21,26.25,1.625,1009.08875,91.75,56.25,2.0,15.2,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-22,25.7625,1.125,1008.4975000000001,92.0,87.5,8.0,16.2,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-23,26.2375,0.0,1008.06875,90.375,0.0,2.0,15.1,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-24,25.7625,0.0,1008.48625,94.75,0.0,3.6,13.2,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-25,25.3125,1.125,1008.4499999999999,93.875,28.75,125.2,12.2,16.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-26,23.8875,0.0,1009.5525,97.625,0.0,44.0,8.2,15.0,0.9500230308613457,1.5545831414094455,3.454629203132216,2.590971902349182,8.204744357439022,2.763703362505725,5.959235375403008,8.55020727775219
2023-11-27,26.0875,2.75,1008.6725,85.5,32.5,9.0,8.1,16.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-11-28,26.3125,3.25,1007.95625,88.875,36.25,13.8,10.4,16.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-11-29,25.65,1.25,1008.095,94.875,7.5,118.0,9.6,15.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-11-30,26.6125,1.0,1009.185,85.25,26.25,2.4,8.9,16.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-12-01,27.3375,2.25,1008.4762499999999,85.875,40.0,7.2,11.5,16.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-12-02,25.7375,0.0,1008.71125,91.0,0.0,9.4,11.4,16.0,0.2350886620096277,0.2015045674366905,1.4441160666308896,1.947877485222989,5.810048361096123,2.317302525523899,1.880709296077208,3.828586781300197
2023-12-03,27.325,1.375,1008.89625,85.0,22.5,1.2,9.8,15.0,,,,,,,,
2023-12-04,27.85,2.5,1008.5475,81.625,23.75,0.2,8.8,16.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-05,27.975,0.0,1008.715,86.0,0.0,2.8,10.9,16.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-06,28.5625,1.5,1009.42125,78.75,32.5,0.0,12.9,16.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-07,26.825,0.0,1009.76625,89.375,0.0,6.0,11.6,16.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-08,28.0,0.0,1009.67125,81.875,0.0,0.0,12.5,15.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-09,29.175,1.0,1009.29625,75.25,15.0,0.0,13.6,16.0,0.2468323185782643,1.316439032416801,2.591739345071547,2.4683231857825287,10.7372058581537,4.072733256541019,4.155010696066612,6.623333881849141
2023-12-10,28.425,1.0,1008.3774999999999,80.625,17.5,0.0,16.7,16.0,0.2999200213275759,1.4662756598240336,5.298587043455107,2.565982404692059,8.231138363103172,2.932551319648068,7.064782724606716,9.630765129298776
2023-12-11,27.6875,0.5,1008.65875,87.25,2.5,4.6,20.0,15.0,0.2999200213275759,1.4662756598240336,5.298587043455107,2.565982404692059,8.231138363103172,2.932551319648068,7.064782724606716,9.630765129298776
2023-12-12,28.525,0.75,1008.61375,76.5,11.25,0.0,16.6,16.0,0.2999200213275759,1.4662756598240336,5.298587043455107,2.565982404692059,8.231138363103172,2.932551319648068,7.064782724606716,9.630765129298776
2023-12-13,26.3,1.25,1009.3,90.75,21.25,24.4,18.4,15.0,0.2999200213275759,1.4662756598240336,5.298587043455107,2.565982404692059,8.231138363103172,2.932551319648068,7.064782724606716,9.630765129298776
2023-12-14,27.5,2.125,1009.99375,87.0,32.5,53.4,14.0,15.0,0.2999200213275759,1.4662756598240336,5.298587043455107,2.565982404692059,8.231138363103172,2.932551319648068,7.064782724606716,9.630765129298776
2023-12-15,27.0125,1.25,1009.35,85.75,26.25,30.6,13.6,16.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-16,28.2875,3.25,1009.50125,79.125,33.75,0.0,14.0,15.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-17,28.4625,3.0,1009.545,80.375,26.25,6.6,13.5,16.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-18,28.3125,0.5,1010.07,79.625,8.75,2.6,13.5,16.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-19,27.3875,4.375,1010.29,84.125,51.25,7.6,14.8,16.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-20,26.4875,1.375,1009.92625,88.0,26.25,23.2,15.3,15.0,0.3569574247144307,1.0708722741438326,2.5311526479750874,3.147715472481823,10.15706126687433,3.634475597092451,3.958982346833351,7.1066978193151735
2023-12-21,27.6,2.125,1009.92375,82.875,26.25,4.8,15.5,16.0,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-22,28.0,5.5,1010.65125,79.0,43.75,1.2,15.0,,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-23,27.35,4.625,1011.1275,81.5,51.25,29.0,15.0,,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-24,26.5125,5.375,1011.405,89.0,60.0,72.4,14.2,16.0,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-25,26.175,5.75,1011.8275,90.625,51.25,64.8,12.1,16.0,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-26,26.75,5.0,1012.6825,85.25,36.25,4.8,17.2,16.0,1.193576388888878,1.6999421296295223,2.495659722222208,2.7126736111111134,11.212384259259329,5.859374999999936,5.389178240740609,8.101851851851723
2023-12-27,27.3875,1.5,1012.81125,81.625,26.25,2.8,17.2,16.0,,,,,,,,
2023-12-28,27.725,2.625,1011.1575,82.75,33.75,12.2,15.7,16.0,,,,,,,,
2023-12-29,27.25,2.875,1010.29375,88.125,48.75,12.0,13.0,16.0,,,,,,,,
2023-12-30,28.2375,4.5,1010.1225000000001,80.875,65.0,2.2,14.0,16.0,,,,,,,,
2023-12-31,28.275,2.75,1010.2825,79.375,47.5,0.0,13.3,,,,,,,,,
2024-01-01,28.05,1.875,1010.04125,81.0,32.5,0.0,27.84637066,15.0,,,,,,,,
2024-01-02,28.0125,4.375,1009.68125,80.5,40.0,0.0,24.7198525,16.0,,,,,,,,
2024-01-03,28.325,4.5,1009.70125,78.875,60.0,0.0,20.13700868,15.0,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-04,28.825,4.25,1009.8149999999999,75.625,57.5,0.0,20.44909782,,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-05,28.0625,2.625,1010.05375,78.0,31.25,0.0,26.08170833,15.0,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-06,28.1625,4.625,1010.39125,77.75,80.0,37.2,26.36420833,15.0,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-07,27.85,4.375,1010.74875,81.125,46.25,12.8,27.35108333,16.0,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-08,28.0125,1.0,1010.1575,82.375,10.0,0.6,30.81433333,15.0,0.943132597457009,0.8732709235716205,3.4930836942853185,3.9821154114852666,11.754226631270113,4.121838759256625,5.309487215313948,9.291602626799214
2024-01-09,27.9375,3.25,1009.80375,82.125,25.0,0.0,31.12420833,15.0,,,,,,,,
2024-01-10,28.4625,3.125,1009.3125,78.75,33.75,0.0,37.49679167,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-11,28.1125,0.0,1009.82125,80.125,0.0,0.0,31.63775,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-12,27.575,5.125,1009.735,79.125,47.5,0.0,25.76533333,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-13,28.0625,3.25,1009.8625,77.0,78.75,0.0,22.67975,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-14,27.6375,1.75,1010.24375,77.125,16.25,0.0,21.92270833,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-15,28.2125,4.125,1009.8975,76.25,36.25,0.4,25.09941667,15.0,0.5668934240362581,1.7006802721089709,3.9682539682540026,3.649376417233571,12.40079365079366,3.9328231292517,6.235827664399231,9.885204081632804
2024-01-16,28.3375,3.75,1009.6,77.25,91.25,0.8,23.07333333,15.0,,,,,,,,
2024-01-17,28.075,2.125,1009.3275,78.375,32.5,0.0,31.20883333,15.0,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-18,28.025,6.0,1009.75875,77.5,55.0,0.0,23.73058333,15.0,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-19,28.2625,3.0,1009.77625,76.625,65.0,0.0,19.17016667,,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-20,27.7875,3.25,1010.0287500000001,78.5,35.0,0.0,21.39170833,,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-21,27.8375,3.375,1011.10625,79.75,38.75,0.0,25.53179167,14.0,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-22,27.2,2.125,1011.235,82.0,27.5,13.0,22.218625,15.0,1.3020833333333304,2.4956597222217063,4.991319444444416,4.810474537037029,15.335648148148124,5.570023148148096,8.789062499999453,13.599537037036482
2024-01-23,26.6625,1.625,1011.69625,83.25,25.0,0.0,18.72833333,15.0,,,,,,,,
2024-01-24,27.2,4.625,1011.99625,83.625,60.0,8.0,22.31666667,15.0,,,,,,,,
2024-01-25,26.6125,5.25,1013.1899999999999,85.875,67.5,29.4,16.43345833,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-26,27.35,4.25,1013.8625,84.125,48.75,1.6,21.17845946,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-27,27.2875,4.875,1013.5912500000001,78.875,42.5,1.2,23.14825,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-28,27.7625,3.0,1013.49875,76.375,81.25,4.2,22.050125,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-29,27.575,2.375,1012.7887499999999,81.625,82.5,5.4,25.70716667,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-30,27.425,4.875,1012.91875,78.375,68.75,0.0,30.88670833,15.0,0.6808278867102592,0.4084967320265523,2.995642701525027,4.187091503268004,14.56971677559915,5.718954248365969,4.084967320261839,8.272058823529843
2024-01-31,27.9875,3.625,1012.60625,76.625,46.25,0.0,27.21858333,15.0,,,,,,,,
2024-02-01,27.5375,2.625,1012.7375,82.0,21.25,,20.131625,15.0,,,,,,,,
2024-02-02,27.275,1.0,1011.83125,83.5,16.25,,27.12879167,15.0,,,,,,,,
2024-02-03,28.025,1.625,1012.1675,78.0,38.75,,23.00554167,15.0,,,,,,,,
2024-02-04,28.1,0.625,1012.3575,79.875,8.75,,26.95375,15.0,,,,,,,,
2024-02-05,27.6875,2.5,1012.675,79.25,28.75,,33.59425,15.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-06,27.95,2.0,1012.635,77.75,25.0,,36.84908333,22.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-07,28.4375,1.375,1011.4925,78.25,47.5,,34.22604167,23.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-08,28.4,1.875,1010.305,77.75,23.75,,34.239375,28.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-09,28.3875,1.875,1011.5350000000001,76.0,22.5,,29.11983333,23.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-10,28.2625,2.25,1013.16125,77.875,53.75,,26.88041667,32.0,0.6537846869097259,1.9613540607292788,6.937381955542623,3.268923434548932,4.685456922853355,2.36088914717424,9.552520703181628,12.82144413773056
2024-02-11,28.075,6.25,1014.38375,71.875,75.0,,20.75525,32.0,,,,,,,,
2024-02-12,28.125,3.625,1013.90875,71.75,47.5,,39.65629167,31.0,,,,,,,,
2024-02-13,27.9625,1.25,1012.5675,76.625,22.5,,30.26720833,26.0,,,,,,,,
2024-02-14,27.9,3.25,1011.49375,78.75,40.0,,36.044625,25.0,,,,,,,,
2024-02-15,28.525,5.125,1011.425,75.125,60.0,,30.09579167,,,,,,,,,
2024-02-16,28.625,2.0,1011.525,75.5,31.25,,27.29225,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-17,28.3,5.125,1010.55,74.125,65.0,,25.50979167,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-18,28.3125,3.375,1010.60625,75.125,60.0,,26.896875,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-19,28.7,1.125,1010.5024999999999,77.25,16.25,,25.741,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-20,28.8,2.625,1010.23875,78.5,42.5,,19.55245833,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-21,28.8125,0.75,1010.025,78.375,20.0,,17.78683333,,0.2542496004649662,1.271248002324025,3.668458520993792,2.324567775679216,8.462879558332117,2.433531890164187,5.193956123782783,7.518523899461999
2024-02-22,28.6875,1.625,1010.4475,76.75,11.25,,19.038,,0.1089641144848703,1.5618189742850228,2.578817376144081,1.598140345779442,5.520848467238201,1.888711317739432,4.249600464913974,5.847740810693416
2024-02-23,28.35,3.625,1010.90375,77.375,35.0,,16.59795652,,0.1089641144848703,1.5618189742850228,2.578817376144081,1.598140345779442,5.520848467238201,1.888711317739432,4.249600464913974,5.847740810693416
2024-02-24,28.975,2.375,1010.60625,72.5,27.5,,19.09233333,,0.1089641144848703,1.5618189742850228,2.578817376144081,1.598140345779442,5.520848467238201,1.888711317739432,4.249600464913974,5.847740810693416
2024-02-25,28.9375,3.125,1010.06,75.5,40.0,,18.805375,,0.1089641144848703,1.5618189742850228,2.578817376144081,1.598140345779442,5.520848467238201,1.888711317739432,4.249600464913974,5.847740810693416
2024-02-26,28.925,2.625,1009.75,74.0,41.25,,28.75175,,0.1089641144848703,1.5618189742850228,2.578817376144081,1.598140345779442,5.520848467238201,1.888711317739432,4.249600464913974,5.847740810693416
2024-02-27,29.0875,2.875,1009.4612500000001,73.25,32.5,,20.93633333,,,,,,,,,
2024-02-28,29.2,2.875,1008.64375,73.0,102.5,,25.74975,,,,,,,,,
2024-02-29,28.8,4.0,1009.05125,70.625,37.5,,25.84591667,,,,,,,,,
2024-03-01,29.275,2.25,1009.765,73.0,17.5,0.0,27.87279167,,,,,,,,,
2024-03-02,28.9375,2.0,1009.7675,77.25,27.5,0.2,21.16908333,,,,,,,,,
2024-03-03,29.2625,5.0,1009.51,73.625,72.5,0.0,20.32254167,,,,,,,,,
2024-03-04,29.325,2.75,1009.155,72.875,63.75,0.0,22.85275,,,,,,,,,
2024-03-05,29.7,0.625,1008.61125,72.5,20.0,0.0,24.57945833,,,,,,,,,
2024-03-06,29.1625,2.125,1007.7025,76.0,17.5,0.0,31.757875,,0.7627488013947977,2.6514601191345326,7.99070172889731,4.9760278948133445,7.554845270957425,4.176957721923624,11.40491064942664,16.380938544239985
2024-03-07,29.325,0.5,1007.23,74.0,11.25,0.0,33.464375,,0.7627488013947977,2.6514601191345326,7.99070172889731,4.9760278948133445,7.554845270957425,4.176957721923624,11.40491064942664,16.380938544239985
