Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,16T,17T,18T,19T,13T,22T,14T,27T,20T,81T,21T,24T,25T,26T,79T,84T,85T,46T,47T,72T(เก่า),72T(ใหม่),82T,83T,88T,90T,91T,28T,29T,30T,31T,74T,32T,33T,34T,60T,71T,77T,87T,35T,36T,37T,38T,39T,40T,41T,57T,73T,58T,67T,75T,68T,69T,70T,76T,86T,92T,42T,43T,44T,62T,63T,78T,80T,89T,93T
2021-03-30 00:00:00,21.0,15.0,19.0,23.0,21.0,17.0,19.0,25.0,24.0,21.0,19.0,31.0,21.0,14.0,18.0,28.0,15.0,21.0,18.0,31.0,20.0,32.0,32.0,37.0,36.0,33.0,34.0,25.0,16.0,39.0,42.0,35.0,39.0,,33.0,51.0,75.0,,,16.0,8.0,6.0,8.0,7.0,15.0,13.0,19.0,18.0,13.0,25.0,8.0,87.0,93.0,86.0,69.0,73.0,80.0,45.0,125.0,296.0,127.0,74.0,62.0,74.0,63.0,90.0,69.0,74.0,,20.0,13.0,15.0,12.0,13.0,9.0,7.0,12.0,
2021-03-31 00:00:00,28.0,20.0,25.0,28.0,24.0,23.0,21.0,32.0,28.0,27.0,25.0,41.0,26.0,19.0,21.0,33.0,22.0,26.0,21.0,36.0,26.0,29.0,42.0,39.0,35.0,33.0,35.0,33.0,17.0,55.0,53.0,37.0,53.0,,42.0,50.0,71.0,,,20.0,13.0,11.0,11.0,12.0,17.0,17.0,18.0,22.0,13.0,31.0,10.0,87.0,97.0,90.0,74.0,79.0,78.0,68.0,111.0,414.0,82.0,98.0,76.0,79.0,87.0,88.0,72.0,110.0,,18.0,13.0,12.0,10.0,14.0,14.0,8.0,10.0,
2021-04-01 00:00:00,20.0,16.0,19.0,24.0,22.0,18.0,18.0,32.0,24.0,23.0,20.0,31.0,22.0,16.0,16.0,29.0,16.0,20.0,16.0,32.0,20.0,22.0,32.0,25.0,25.0,23.0,25.0,22.0,12.0,45.0,62.0,32.0,50.0,,46.0,37.0,92.0,,,15.0,9.0,9.0,6.0,10.0,12.0,9.0,10.0,18.0,8.0,23.0,9.0,81.0,91.0,96.0,75.0,83.0,83.0,68.0,109.0,309.0,104.0,102.0,81.0,72.0,99.0,104.0,56.0,94.0,,18.0,12.0,17.0,10.0,16.0,12.0,8.0,9.0,
2021-04-02 00:00:00,10.0,6.0,11.0,11.0,11.0,7.0,14.0,21.0,13.0,10.0,8.0,18.0,13.0,8.0,6.0,20.0,11.0,8.0,7.0,16.0,7.0,13.0,,18.0,18.0,11.0,17.0,10.0,5.0,31.0,35.0,17.0,55.0,,35.0,29.0,63.0,,,11.0,5.0,5.0,7.0,8.0,9.0,7.0,6.0,13.0,7.0,18.0,8.0,98.0,111.0,108.0,83.0,92.0,87.0,33.0,164.0,347.0,117.0,94.0,80.0,74.0,80.0,96.0,67.0,72.0,,14.0,16.0,17.0,8.0,13.0,11.0,9.0,4.0,
2021-04-03 00:00:00,14.0,10.0,11.0,15.0,14.0,11.0,16.0,21.0,17.0,15.0,14.0,30.0,16.0,11.0,10.0,25.0,16.0,12.0,11.0,14.0,9.0,20.0,27.0,17.0,23.0,18.0,15.0,7.0,6.0,31.0,39.0,28.0,38.0,,15.0,52.0,34.0,,,13.0,5.0,6.0,6.0,7.0,,8.0,11.0,13.0,11.0,20.0,7.0,101.0,99.0,76.0,52.0,63.0,53.0,36.0,259.0,357.0,192.0,66.0,64.0,66.0,50.0,69.0,49.0,34.0,,16.0,19.0,23.0,10.0,15.0,10.0,11.0,16.0,
2021-04-04 00:00:00,17.0,12.0,8.0,16.0,14.0,11.0,16.0,20.0,18.0,18.0,17.0,22.0,18.0,10.0,13.0,29.0,16.0,13.0,11.0,16.0,15.0,18.0,21.0,12.0,21.0,13.0,14.0,6.0,8.0,16.0,37.0,22.0,18.0,,6.0,38.0,28.0,,,12.0,7.0,6.0,9.0,9.0,11.0,12.0,11.0,18.0,7.0,20.0,13.0,86.0,76.0,63.0,44.0,51.0,59.0,22.0,156.0,106.0,190.0,53.0,66.0,48.0,42.0,59.0,42.0,18.0,,22.0,24.0,19.0,13.0,13.0,10.0,15.0,17.0,
2021-04-05 00:00:00,34.0,28.0,23.0,30.0,24.0,24.0,24.0,36.0,34.0,35.0,35.0,56.0,35.0,24.0,22.0,50.0,27.0,31.0,19.0,29.0,30.0,26.0,19.0,18.0,27.0,20.0,18.0,6.0,8.0,13.0,27.0,21.0,11.0,,8.0,38.0,24.0,,,22.0,18.0,17.0,17.0,19.0,17.0,17.0,16.0,21.0,10.0,23.0,9.0,74.0,76.0,41.0,30.0,36.0,,16.0,54.0,81.0,91.0,34.0,22.0,57.0,37.0,64.0,13.0,8.0,,19.0,29.0,17.0,12.0,16.0,15.0,17.0,13.0,
2021-04-06 00:00:00,31.0,27.0,23.0,27.0,23.0,20.0,24.0,35.0,29.0,31.0,36.0,61.0,29.0,23.0,23.0,48.0,36.0,29.0,22.0,31.0,41.0,29.0,20.0,21.0,43.0,24.0,21.0,11.0,9.0,14.0,36.0,29.0,22.0,,,48.0,22.0,,,30.0,17.0,21.0,17.0,17.0,20.0,22.0,21.0,38.0,19.0,40.0,14.0,17.0,,13.0,11.0,11.0,15.0,22.0,12.0,18.0,17.0,11.0,6.0,11.0,15.0,15.0,12.0,8.0,,19.0,21.0,12.0,14.0,14.0,11.0,10.0,16.0,
2021-04-07 00:00:00,30.0,27.0,19.0,26.0,24.0,22.0,23.0,30.0,31.0,29.0,30.0,39.0,31.0,25.0,22.0,52.0,35.0,26.0,20.0,28.0,35.0,21.0,14.0,18.0,34.0,22.0,25.0,6.0,13.0,16.0,31.0,30.0,12.0,,9.0,40.0,38.0,,,35.0,27.0,26.0,27.0,25.0,26.0,23.0,26.0,28.0,18.0,28.0,17.0,19.0,12.0,11.0,12.0,8.0,14.0,17.0,10.0,17.0,17.0,14.0,7.0,13.0,12.0,10.0,11.0,9.0,,21.0,14.0,16.0,17.0,16.0,8.0,10.0,15.0,
2021-04-08 00:00:00,32.0,32.0,22.0,26.0,25.0,22.0,23.0,34.0,31.0,32.0,31.0,50.0,34.0,27.0,23.0,51.0,32.0,23.0,17.0,35.0,29.0,24.0,17.0,30.0,39.0,29.0,18.0,7.0,10.0,20.0,27.0,34.0,10.0,,10.0,61.0,42.0,,,30.0,22.0,23.0,23.0,21.0,24.0,26.0,24.0,30.0,20.0,33.0,17.0,21.0,14.0,17.0,11.0,12.0,17.0,25.0,15.0,28.0,24.0,16.0,14.0,18.0,15.0,14.0,12.0,16.0,,19.0,19.0,21.0,17.0,17.0,9.0,17.0,21.0,
2021-04-09 00:00:00,20.0,18.0,18.0,22.0,21.0,16.0,21.0,29.0,24.0,23.0,25.0,38.0,22.0,18.0,16.0,35.0,26.0,20.0,20.0,27.0,16.0,27.0,15.0,25.0,38.0,26.0,19.0,8.0,9.0,38.0,36.0,35.0,18.0,,9.0,51.0,27.0,,,28.0,19.0,18.0,23.0,19.0,24.0,21.0,24.0,26.0,15.0,26.0,17.0,28.0,24.0,18.0,14.0,15.0,19.0,32.0,23.0,46.0,31.0,21.0,17.0,21.0,19.0,22.0,24.0,21.0,,29.0,23.0,22.0,19.0,20.0,17.0,21.0,23.0,
2021-04-10 00:00:00,26.0,26.0,22.0,24.0,28.0,25.0,24.0,32.0,30.0,27.0,34.0,50.0,29.0,24.0,22.0,46.0,33.0,29.0,24.0,33.0,15.0,30.0,20.0,36.0,47.0,35.0,23.0,,8.0,53.0,34.0,39.0,24.0,,9.0,37.0,13.0,,,26.0,25.0,20.0,26.0,23.0,25.0,23.0,27.0,21.0,23.0,28.0,21.0,25.0,20.0,15.0,12.0,15.0,19.0,28.0,22.0,50.0,37.0,27.0,24.0,27.0,18.0,17.0,19.0,22.0,,28.0,28.0,24.0,24.0,23.0,22.0,24.0,21.0,
2021-04-11 00:00:00,27.0,23.0,20.0,25.0,22.0,22.0,22.0,30.0,28.0,28.0,30.0,45.0,28.0,21.0,22.0,43.0,29.0,24.0,20.0,26.0,22.0,26.0,24.0,37.0,43.0,32.0,32.0,16.0,10.0,31.0,27.0,34.0,27.0,,9.0,28.0,14.0,,,21.0,19.0,19.0,27.0,18.0,21.0,24.0,25.0,23.0,21.0,30.0,20.0,20.0,12.0,19.0,17.0,20.0,27.0,22.0,19.0,38.0,30.0,26.0,22.0,22.0,24.0,23.0,32.0,27.0,,27.0,27.0,23.0,23.0,22.0,21.0,20.0,21.0,
2021-04-12 00:00:00,27.0,21.0,26.0,24.0,23.0,21.0,22.0,28.0,28.0,30.0,27.0,56.0,29.0,20.0,20.0,40.0,28.0,21.0,17.0,26.0,27.0,21.0,21.0,26.0,29.0,26.0,22.0,9.0,11.0,36.0,37.0,32.0,29.0,,8.0,36.0,22.0,,,22.0,19.0,17.0,23.0,21.0,18.0,18.0,22.0,19.0,16.0,28.0,14.0,23.0,16.0,23.0,23.0,23.0,31.0,23.0,22.0,34.0,42.0,27.0,21.0,15.0,28.0,29.0,23.0,26.0,,26.0,23.0,16.0,21.0,17.0,18.0,15.0,22.0,
2021-04-13 00:00:00,20.0,16.0,18.0,20.0,19.0,17.0,18.0,22.0,22.0,22.0,20.0,35.0,21.0,15.0,16.0,35.0,23.0,17.0,15.0,20.0,14.0,19.0,16.0,19.0,21.0,19.0,21.0,9.0,9.0,25.0,33.0,27.0,21.0,,7.0,49.0,37.0,,,19.0,17.0,13.0,17.0,15.0,18.0,16.0,,16.0,8.0,24.0,15.0,24.0,18.0,19.0,17.0,16.0,23.0,27.0,18.0,39.0,40.0,25.0,26.0,17.0,28.0,26.0,16.0,28.0,,21.0,21.0,17.0,19.0,16.0,13.0,11.0,13.0,
2021-04-14 00:00:00,16.0,11.0,16.0,15.0,15.0,12.0,16.0,19.0,17.0,17.0,15.0,32.0,17.0,13.0,12.0,28.0,20.0,13.0,12.0,17.0,16.0,19.0,15.0,22.0,19.0,18.0,14.0,4.0,8.0,19.0,29.0,25.0,18.0,,8.0,28.0,39.0,,,22.0,16.0,13.0,15.0,15.0,14.0,18.0,15.0,17.0,11.0,26.0,13.0,26.0,22.0,22.0,18.0,20.0,25.0,25.0,18.0,37.0,66.0,22.0,27.0,19.0,22.0,16.0,22.0,19.0,,20.0,,16.0,13.0,14.0,11.0,8.0,8.0,
2021-04-15 00:00:00,23.0,15.0,17.0,21.0,17.0,18.0,20.0,24.0,22.0,24.0,23.0,28.0,21.0,15.0,15.0,31.0,23.0,21.0,17.0,20.0,15.0,23.0,18.0,21.0,22.0,19.0,11.0,4.0,8.0,17.0,24.0,21.0,14.0,,8.0,25.0,21.0,,,20.0,16.0,14.0,15.0,15.0,15.0,16.0,16.0,16.0,9.0,22.0,13.0,30.0,24.0,18.0,18.0,,22.0,17.0,23.0,59.0,49.0,21.0,20.0,19.0,18.0,20.0,15.0,19.0,,19.0,15.0,19.0,11.0,13.0,11.0,11.0,10.0,
2021-04-16 00:00:00,18.0,14.0,17.0,17.0,18.0,14.0,17.0,20.0,18.0,20.0,16.0,21.0,18.0,15.0,12.0,27.0,19.0,14.0,12.0,19.0,16.0,16.0,12.0,15.0,24.0,19.0,12.0,11.0,8.0,16.0,25.0,23.0,20.0,,8.0,32.0,25.0,,,20.0,11.0,13.0,12.0,12.0,14.0,14.0,16.0,22.0,8.0,26.0,11.0,35.0,31.0,24.0,20.0,19.0,28.0,20.0,28.0,66.0,79.0,24.0,27.0,25.0,23.0,23.0,12.0,33.0,,21.0,15.0,21.0,16.0,16.0,11.0,16.0,11.0,
2021-04-17 00:00:00,17.0,16.0,17.0,17.0,14.0,12.0,18.0,20.0,18.0,18.0,20.0,21.0,17.0,13.0,10.0,30.0,22.0,14.0,12.0,23.0,15.0,19.0,14.0,24.0,27.0,18.0,13.0,10.0,7.0,21.0,23.0,23.0,9.0,,7.0,32.0,25.0,,,25.0,14.0,12.0,16.0,15.0,15.0,16.0,17.0,19.0,15.0,32.0,12.0,25.0,17.0,14.0,11.0,12.0,19.0,19.0,28.0,51.0,24.0,18.0,19.0,13.0,15.0,16.0,12.0,17.0,,17.0,13.0,18.0,15.0,17.0,12.0,,8.0,
2021-04-18 00:00:00,17.0,11.0,18.0,14.0,14.0,12.0,17.0,20.0,17.0,16.0,21.0,17.0,15.0,12.0,10.0,25.0,16.0,16.0,12.0,20.0,15.0,18.0,11.0,17.0,27.0,23.0,10.0,8.0,7.0,22.0,28.0,24.0,8.0,,7.0,31.0,17.0,,,23.0,11.0,8.0,12.0,10.0,11.0,13.0,11.0,21.0,12.0,20.0,11.0,14.0,5.0,10.0,8.0,6.0,13.0,19.0,20.0,42.0,18.0,11.0,7.0,4.0,11.0,11.0,12.0,11.0,,17.0,12.0,13.0,13.0,13.0,12.0,6.0,6.0,
2021-04-19 00:00:00,12.0,8.0,12.0,12.0,11.0,7.0,14.0,21.0,14.0,14.0,11.0,13.0,14.0,8.0,8.0,22.0,14.0,10.0,8.0,14.0,15.0,11.0,9.0,11.0,19.0,11.0,11.0,10.0,5.0,12.0,19.0,12.0,6.0,,6.0,27.0,25.0,,,16.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,15.0,6.0,17.0,8.0,20.0,14.0,8.0,6.0,8.0,13.0,13.0,14.0,34.0,18.0,15.0,13.0,14.0,9.0,13.0,10.0,10.0,,20.0,10.0,14.0,9.0,12.0,11.0,6.0,8.0,
2021-04-20 00:00:00,15.0,9.0,14.0,14.0,13.0,9.0,15.0,19.0,17.0,15.0,14.0,17.0,14.0,9.0,9.0,22.0,15.0,10.0,10.0,21.0,11.0,22.0,8.0,12.0,32.0,12.0,11.0,8.0,4.0,15.0,21.0,15.0,9.0,,6.0,14.0,27.0,,,14.0,8.0,4.0,6.0,6.0,,,8.0,14.0,8.0,17.0,7.0,28.0,22.0,14.0,12.0,11.0,20.0,16.0,21.0,46.0,27.0,22.0,17.0,18.0,16.0,16.0,18.0,20.0,,17.0,12.0,14.0,9.0,12.0,8.0,5.0,9.0,
2021-04-21 00:00:00,14.0,11.0,19.0,13.0,13.0,11.0,16.0,27.0,17.0,17.0,15.0,25.0,16.0,11.0,10.0,23.0,14.0,13.0,11.0,22.0,12.0,22.0,10.0,21.0,32.0,16.0,13.0,11.0,6.0,15.0,29.0,15.0,12.0,,7.0,30.0,35.0,,,15.0,8.0,5.0,8.0,9.0,11.0,,9.0,14.0,5.0,19.0,8.0,35.0,32.0,22.0,18.0,16.0,26.0,26.0,26.0,68.0,42.0,28.0,23.0,28.0,24.0,23.0,25.0,22.0,,22.0,12.0,14.0,10.0,12.0,10.0,6.0,5.0,
2021-04-22 00:00:00,27.0,15.0,26.0,22.0,17.0,18.0,19.0,37.0,23.0,28.0,23.0,27.0,22.0,20.0,18.0,30.0,19.0,21.0,19.0,32.0,22.0,26.0,15.0,23.0,36.0,23.0,17.0,15.0,9.0,21.0,34.0,20.0,20.0,,7.0,36.0,40.0,,,13.0,13.0,13.0,13.0,12.0,16.0,15.0,14.0,21.0,6.0,,10.0,46.0,41.0,37.0,27.0,27.0,39.0,31.0,37.0,113.0,50.0,31.0,30.0,43.0,29.0,31.0,24.0,30.0,,21.0,12.0,19.0,11.0,12.0,10.0,8.0,7.0,
2021-04-23 00:00:00,21.0,19.0,21.0,20.0,19.0,19.0,20.0,29.0,24.0,23.0,23.0,23.0,24.0,19.0,19.0,34.0,25.0,17.0,16.0,24.0,21.0,20.0,16.0,25.0,31.0,24.0,17.0,18.0,10.0,25.0,32.0,23.0,29.0,,6.0,20.0,37.0,,,14.0,17.0,16.0,15.0,17.0,21.0,20.0,18.0,30.0,10.0,,8.0,53.0,51.0,48.0,36.0,36.0,45.0,36.0,48.0,158.0,45.0,44.0,38.0,52.0,41.0,41.0,26.0,39.0,,23.0,14.0,20.0,8.0,11.0,8.0,5.0,5.0,
2021-04-24 00:00:00,22.0,20.0,18.0,22.0,20.0,18.0,19.0,31.0,25.0,24.0,22.0,25.0,25.0,19.0,21.0,34.0,24.0,18.0,16.0,24.0,19.0,29.0,16.0,26.0,26.0,23.0,21.0,19.0,11.0,26.0,33.0,27.0,34.0,,7.0,23.0,44.0,,,9.0,16.0,15.0,15.0,17.0,18.0,16.0,18.0,22.0,9.0,14.0,10.0,57.0,53.0,58.0,43.0,42.0,52.0,37.0,53.0,134.0,43.0,58.0,46.0,45.0,45.0,47.0,32.0,37.0,,21.0,15.0,15.0,7.0,10.0,8.0,4.0,9.0,
2021-04-25 00:00:00,26.0,19.0,19.0,23.0,21.0,20.0,20.0,32.0,26.0,24.0,22.0,25.0,26.0,21.0,22.0,35.0,24.0,17.0,16.0,26.0,24.0,27.0,20.0,25.0,26.0,21.0,21.0,18.0,12.0,23.0,39.0,25.0,36.0,,6.0,34.0,45.0,,,20.0,22.0,20.0,22.0,23.0,21.0,21.0,22.0,21.0,11.0,28.0,12.0,40.0,35.0,45.0,47.0,42.0,51.0,36.0,30.0,67.0,41.0,54.0,42.0,29.0,48.0,41.0,27.0,37.0,,21.0,12.0,15.0,6.0,8.0,7.0,4.0,10.0,
2021-04-26 00:00:00,26.0,19.0,,23.0,21.0,18.0,19.0,34.0,27.0,28.0,23.0,28.0,27.0,20.0,22.0,34.0,25.0,19.0,15.0,27.0,22.0,17.0,14.0,15.0,27.0,18.0,17.0,12.0,10.0,19.0,42.0,26.0,19.0,,6.0,30.0,34.0,,,28.0,17.0,16.0,18.0,19.0,21.0,20.0,23.0,26.0,8.0,16.0,14.0,30.0,25.0,20.0,21.0,16.0,26.0,27.0,,24.0,26.0,27.0,22.0,20.0,31.0,20.0,19.0,24.0,,19.0,13.0,18.0,8.0,12.0,7.0,10.0,7.0,
2021-04-27 00:00:00,19.0,16.0,,21.0,15.0,13.0,18.0,24.0,22.0,20.0,24.0,24.0,20.0,19.0,17.0,35.0,28.0,17.0,15.0,23.0,27.0,19.0,18.0,17.0,31.0,17.0,15.0,12.0,9.0,14.0,16.0,16.0,8.0,,6.0,12.0,7.0,,,21.0,12.0,12.0,13.0,12.0,19.0,19.0,16.0,21.0,9.0,22.0,10.0,23.0,17.0,19.0,18.0,14.0,22.0,12.0,15.0,23.0,16.0,18.0,19.0,14.0,19.0,19.0,11.0,11.0,,18.0,13.0,12.0,7.0,11.0,7.0,7.0,10.0,
2021-04-28 00:00:00,28.0,23.0,,24.0,21.0,19.0,22.0,30.0,31.0,29.0,30.0,39.0,29.0,21.0,19.0,46.0,27.0,23.0,17.0,28.0,34.0,17.0,20.0,19.0,26.0,16.0,22.0,20.0,11.0,15.0,23.0,21.0,10.0,,6.0,24.0,15.0,,,20.0,17.0,16.0,15.0,17.0,18.0,16.0,16.0,17.0,6.0,18.0,6.0,17.0,11.0,11.0,8.0,9.0,,15.0,12.0,21.0,8.0,13.0,13.0,8.0,13.0,14.0,13.0,14.0,,21.0,14.0,16.0,9.0,11.0,7.0,8.0,15.0,
2021-04-29 00:00:00,17.0,13.0,20.0,15.0,13.0,11.0,17.0,26.0,19.0,19.0,22.0,21.0,19.0,15.0,11.0,30.0,17.0,15.0,13.0,21.0,21.0,14.0,16.0,11.0,18.0,13.0,18.0,15.0,7.0,11.0,21.0,12.0,6.0,,6.0,21.0,11.0,,,16.0,,9.0,9.0,7.0,14.0,11.0,12.0,11.0,5.0,13.0,8.0,16.0,8.0,8.0,6.0,6.0,11.0,12.0,10.0,19.0,8.0,11.0,9.0,7.0,9.0,9.0,9.0,8.0,,20.0,17.0,20.0,11.0,12.0,8.0,8.0,14.0,
2021-04-30 00:00:00,18.0,16.0,20.0,19.0,15.0,12.0,20.0,25.0,23.0,18.0,25.0,33.0,20.0,15.0,13.0,33.0,24.0,17.0,15.0,18.0,26.0,21.0,15.0,14.0,20.0,14.0,19.0,9.0,8.0,14.0,20.0,15.0,7.0,,6.0,18.0,13.0,,,18.0,,12.0,12.0,,15.0,13.0,16.0,13.0,5.0,12.0,12.0,14.0,7.0,7.0,6.0,4.0,10.0,15.0,12.0,22.0,9.0,15.0,9.0,4.0,8.0,9.0,10.0,8.0,,21.0,16.0,20.0,8.0,12.0,9.0,12.0,13.0,
2021-05-01 00:00:00,17.0,12.0,21.0,15.0,13.0,12.0,17.0,22.0,20.0,18.0,17.0,20.0,18.0,11.0,11.0,31.0,21.0,13.0,10.0,18.0,12.0,19.0,12.0,16.0,20.0,17.0,14.0,9.0,6.0,11.0,19.0,13.0,7.0,,6.0,18.0,20.0,,,27.0,18.0,12.0,14.0,,22.0,24.0,19.0,18.0,6.0,17.0,15.0,15.0,10.0,12.0,6.0,4.0,15.0,18.0,12.0,17.0,10.0,15.0,6.0,9.0,10.0,9.0,16.0,8.0,,23.0,16.0,18.0,8.0,11.0,13.0,10.0,14.0,
2021-05-02 00:00:00,21.0,21.0,15.0,16.0,20.0,22.0,21.0,25.0,26.0,22.0,28.0,25.0,23.0,17.0,15.0,40.0,33.0,19.0,17.0,21.0,19.0,,16.0,20.0,27.0,20.0,17.0,14.0,8.0,15.0,23.0,14.0,10.0,,7.0,17.0,21.0,,,28.0,18.0,20.0,17.0,22.0,22.0,21.0,21.0,25.0,8.0,19.0,14.0,16.0,14.0,7.0,7.0,,12.0,23.0,12.0,18.0,9.0,17.0,8.0,10.0,11.0,13.0,15.0,14.0,,19.0,16.0,15.0,8.0,12.0,13.0,9.0,11.0,
2021-05-03 00:00:00,25.0,20.0,14.0,18.0,20.0,17.0,20.0,31.0,28.0,27.0,27.0,31.0,25.0,19.0,20.0,39.0,27.0,19.0,18.0,29.0,24.0,,15.0,20.0,33.0,20.0,15.0,10.0,7.0,18.0,24.0,16.0,8.0,,7.0,16.0,22.0,,,13.0,21.0,18.0,18.0,19.0,20.0,18.0,18.0,19.0,8.0,21.0,15.0,18.0,14.0,12.0,15.0,8.0,17.0,22.0,14.0,22.0,14.0,16.0,12.0,10.0,19.0,16.0,12.0,17.0,,18.0,15.0,15.0,10.0,14.0,12.0,10.0,12.0,
2021-05-04 00:00:00,24.0,23.0,21.0,18.0,24.0,22.0,22.0,32.0,29.0,25.0,34.0,35.0,28.0,21.0,21.0,33.0,27.0,20.0,19.0,30.0,20.0,28.0,22.0,24.0,35.0,25.0,21.0,13.0,10.0,19.0,26.0,21.0,11.0,,8.0,44.0,27.0,,,14.0,17.0,17.0,22.0,25.0,18.0,20.0,19.0,21.0,16.0,28.0,15.0,23.0,19.0,18.0,23.0,12.0,,25.0,29.0,41.0,18.0,20.0,13.0,20.0,26.0,20.0,17.0,18.0,,24.0,20.0,13.0,10.0,14.0,14.0,14.0,15.0,
2021-05-05 00:00:00,28.0,25.0,25.0,20.0,21.0,23.0,23.0,29.0,29.0,28.0,33.0,33.0,30.0,25.0,23.0,47.0,41.0,24.0,20.0,27.0,23.0,26.0,18.0,21.0,30.0,16.0,19.0,15.0,10.0,15.0,28.0,20.0,13.0,,8.0,36.0,14.0,,,16.0,22.0,18.0,25.0,24.0,24.0,,22.0,23.0,14.0,29.0,13.0,24.0,19.0,19.0,19.0,12.0,24.0,24.0,22.0,19.0,13.0,26.0,19.0,20.0,25.0,22.0,19.0,18.0,,24.0,20.0,10.0,10.0,15.0,10.0,8.0,13.0,
2021-05-06 00:00:00,19.0,18.0,16.0,17.0,15.0,16.0,18.0,19.0,21.0,19.0,22.0,24.0,21.0,16.0,14.0,35.0,23.0,15.0,14.0,23.0,26.0,18.0,19.0,16.0,31.0,15.0,26.0,15.0,,21.0,22.0,18.0,14.0,,8.0,24.0,11.0,,,13.0,15.0,16.0,14.0,13.0,18.0,12.0,14.0,19.0,10.0,21.0,10.0,23.0,20.0,18.0,15.0,12.0,22.0,21.0,9.0,11.0,,25.0,18.0,20.0,20.0,19.0,20.0,19.0,,18.0,19.0,12.0,8.0,11.0,6.0,,9.0,
2021-05-07 00:00:00,15.0,13.0,13.0,12.0,11.0,12.0,15.0,23.0,18.0,17.0,18.0,17.0,17.0,14.0,11.0,33.0,22.0,12.0,9.0,18.0,26.0,16.0,12.0,10.0,26.0,14.0,14.0,11.0,10.0,9.0,27.0,15.0,16.0,,6.0,36.0,19.0,,,17.0,16.0,13.0,10.0,13.0,15.0,13.0,11.0,15.0,5.0,15.0,6.0,19.0,13.0,13.0,18.0,10.0,21.0,20.0,10.0,13.0,,20.0,12.0,15.0,19.0,17.0,24.0,24.0,,16.0,14.0,9.0,5.0,10.0,7.0,9.0,10.0,
2021-05-08 00:00:00,25.0,24.0,21.0,19.0,19.0,18.0,20.0,36.0,28.0,27.0,29.0,30.0,29.0,25.0,23.0,45.0,31.0,17.0,14.0,31.0,23.0,19.0,14.0,13.0,30.0,22.0,16.0,13.0,8.0,11.0,32.0,16.0,19.0,,6.0,50.0,28.0,,,27.0,18.0,13.0,11.0,14.0,16.0,20.0,15.0,26.0,12.0,23.0,11.0,22.0,19.0,21.0,20.0,14.0,25.0,21.0,17.0,22.0,14.0,24.0,15.0,20.0,26.0,25.0,18.0,14.0,,18.0,13.0,13.0,8.0,12.0,9.0,14.0,12.0,
2021-05-09 00:00:00,19.0,18.0,,17.0,15.0,14.0,19.0,24.0,23.0,21.0,26.0,21.0,22.0,17.0,15.0,37.0,26.0,16.0,13.0,20.0,21.0,15.0,13.0,13.0,22.0,19.0,13.0,8.0,10.0,10.0,34.0,17.0,14.0,,6.0,29.0,38.0,,,22.0,28.0,16.0,22.0,20.0,20.0,19.0,17.0,21.0,10.0,25.0,13.0,20.0,12.0,11.0,17.0,9.0,18.0,15.0,11.0,23.0,11.0,31.0,12.0,14.0,17.0,16.0,10.0,,,16.0,15.0,14.0,10.0,11.0,8.0,10.0,11.0,
2021-05-10 00:00:00,19.0,13.0,14.0,13.0,13.0,16.0,17.0,31.0,20.0,19.0,21.0,25.0,18.0,12.0,12.0,26.0,19.0,15.0,14.0,26.0,16.0,18.0,11.0,19.0,29.0,22.0,12.0,8.0,10.0,10.0,29.0,21.0,11.0,,5.0,28.0,33.0,,,21.0,18.0,13.0,15.0,13.0,17.0,17.0,13.0,25.0,11.0,28.0,9.0,22.0,17.0,14.0,13.0,7.0,17.0,22.0,17.0,27.0,16.0,31.0,16.0,16.0,18.0,13.0,11.0,13.0,,22.0,16.0,15.0,9.0,12.0,11.0,14.0,13.0,
2021-05-11 00:00:00,15.0,12.0,15.0,12.0,12.0,13.0,17.0,26.0,18.0,17.0,23.0,19.0,16.0,12.0,10.0,25.0,16.0,13.0,11.0,22.0,12.0,22.0,12.0,15.0,25.0,17.0,15.0,10.0,9.0,13.0,28.0,19.0,12.0,,6.0,34.0,27.0,,,13.0,16.0,9.0,8.0,11.0,16.0,12.0,14.0,22.0,6.0,20.0,10.0,17.0,11.0,14.0,13.0,9.0,14.0,19.0,14.0,22.0,12.0,25.0,,10.0,18.0,13.0,10.0,11.0,,23.0,15.0,11.0,8.0,12.0,9.0,10.0,11.0,
2021-05-12 00:00:00,14.0,8.0,14.0,12.0,12.0,10.0,16.0,22.0,18.0,15.0,18.0,20.0,14.0,11.0,9.0,23.0,13.0,9.0,9.0,19.0,13.0,17.0,10.0,15.0,24.0,16.0,14.0,10.0,8.0,12.0,26.0,18.0,15.0,,4.0,17.0,26.0,,,16.0,15.0,10.0,7.0,9.0,13.0,12.0,8.0,28.0,7.0,21.0,13.0,20.0,12.0,12.0,13.0,7.0,16.0,23.0,13.0,11.0,9.0,26.0,,9.0,20.0,13.0,10.0,15.0,,24.0,12.0,19.0,7.0,10.0,9.0,7.0,11.0,
