Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T*,70T**,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T
2019-08-13 00:00:00,,8.0,11.0,11.0,,11.0,16.0,27.0,15.0,9.0,18.0,21.0,19.0,12.0,18.0,10.0,10.0,23.0,14.0,17.0,14.0,,19.0,11.0,12.0,7.0,12.0,8.0,12.0,9.0,12.0,9.0,10.0,18.0,15.0,12.0,8.0,11.0,12.0,12.0,18.0,8.0,36.0,19.0,15.0,12.0,25.0,30.0,8.0,7.0,12.0,16.0,11.0,,9.0,8.0,8.0,9.0,,6.0,11.0,15.0,,12.0,25.0,9.0
2019-08-14 00:00:00,,16.0,17.0,17.0,,15.0,19.0,30.0,21.0,17.0,23.0,23.0,23.0,18.0,23.0,14.0,15.0,25.0,17.0,15.0,13.0,,17.0,11.0,13.0,11.0,13.0,8.0,11.0,11.0,12.0,13.0,9.0,20.0,17.0,13.0,10.0,8.0,11.0,11.0,12.0,6.0,23.0,17.0,18.0,13.0,18.0,22.0,10.0,6.0,10.0,15.0,9.0,,9.0,10.0,10.0,12.0,,7.0,10.0,20.0,,9.0,12.0,11.0
2019-08-15 00:00:00,,12.0,14.0,14.0,,18.0,19.0,30.0,18.0,14.0,22.0,28.0,23.0,14.0,19.0,14.0,13.0,25.0,17.0,13.0,16.0,,22.0,15.0,13.0,11.0,13.0,10.0,11.0,13.0,11.0,13.0,11.0,20.0,16.0,15.0,11.0,10.0,14.0,16.0,14.0,5.0,14.0,18.0,20.0,13.0,13.0,12.0,8.0,9.0,9.0,19.0,10.0,,9.0,11.0,10.0,9.0,,6.0,13.0,18.0,,16.0,6.0,13.0
2019-08-16 00:00:00,,13.0,14.0,14.0,,15.0,19.0,35.0,20.0,17.0,21.0,27.0,24.0,15.0,21.0,17.0,15.0,24.0,15.0,14.0,15.0,,23.0,14.0,15.0,14.0,13.0,8.0,11.0,11.0,13.0,12.0,12.0,17.0,13.0,15.0,8.0,8.0,14.0,20.0,6.0,5.0,13.0,22.0,21.0,13.0,9.0,14.0,7.0,10.0,7.0,17.0,8.0,,7.0,11.0,10.0,9.0,,4.0,15.0,17.0,,13.0,5.0,12.0
2019-08-17 00:00:00,,6.0,7.0,12.0,,12.0,13.0,25.0,14.0,9.0,10.0,19.0,18.0,9.0,14.0,10.0,10.0,20.0,14.0,11.0,11.0,,16.0,8.0,9.0,9.0,10.0,7.0,12.0,6.0,9.0,10.0,8.0,20.0,17.0,15.0,8.0,8.0,11.0,14.0,8.0,7.0,19.0,21.0,13.0,10.0,15.0,23.0,8.0,7.0,9.0,16.0,9.0,,9.0,7.0,8.0,9.0,,5.0,10.0,14.0,,11.0,15.0,10.0
2019-08-18 00:00:00,10,8.0,8.0,,7.0,11.0,12.0,17.0,14.0,7.0,10.0,18.0,17.0,10.0,15.0,8.0,8.0,22.0,13.0,12.0,8.0,8.0,18.0,11.0,10.0,9.0,10.0,8.0,12.0,7.0,10.0,9.0,6.0,17.0,12.0,13.0,9.0,8.0,11.0,9.0,13.0,7.0,20.0,16.0,14.0,9.0,16.0,19.0,11.0,6.0,11.0,14.0,11.0,,11.0,8.0,7.0,10.0,,7.0,7.0,15.0,,7.0,19.0,6.0
2019-08-19 00:00:00,11,12.0,11.0,,11.0,18.0,15.0,27.0,16.0,12.0,10.0,19.0,22.0,13.0,17.0,11.0,12.0,22.0,13.0,10.0,13.0,11.0,17.0,11.0,11.0,12.0,13.0,8.0,11.0,8.0,10.0,,9.0,14.0,9.0,8.0,10.0,6.0,7.0,9.0,15.0,9.0,31.0,17.0,16.0,11.0,16.0,24.0,8.0,4.0,8.0,10.0,8.0,,6.0,11.0,7.0,10.0,,5.0,5.0,21.0,,8.0,30.0,
2019-08-20 00:00:00,11,10.0,12.0,15.0,12.0,14.0,15.0,31.0,17.0,12.0,11.0,25.0,18.0,13.0,19.0,11.0,12.0,25.0,16.0,12.0,10.0,9.0,21.0,7.0,12.0,11.0,12.0,8.0,13.0,7.0,11.0,11.0,9.0,14.0,10.0,9.0,10.0,6.0,8.0,8.0,20.0,10.0,40.0,13.0,12.0,8.0,22.0,40.0,8.0,3.0,9.0,10.0,7.0,,6.0,9.0,6.0,8.0,16.0,6.0,6.0,12.0,,7.0,27.0,
2019-08-21 00:00:00,7,6.0,10.0,11.0,8.0,14.0,10.0,29.0,14.0,8.0,7.0,20.0,,11.0,20.0,7.0,8.0,19.0,10.0,11.0,8.0,10.0,10.0,4.0,11.0,8.0,10.0,7.0,10.0,7.0,9.0,10.0,7.0,14.0,9.0,9.0,9.0,7.0,8.0,9.0,16.0,7.0,23.0,14.0,11.0,7.0,,24.0,8.0,4.0,5.0,10.0,7.0,,5.0,8.0,5.0,8.0,14.0,4.0,4.0,10.0,,5.0,14.0,
2019-08-22 00:00:00,10,10.0,9.0,14.0,11.0,11.0,10.0,31.0,15.0,11.0,9.0,19.0,,12.0,22.0,14.0,12.0,25.0,11.0,13.0,10.0,9.0,17.0,10.0,12.0,15.0,12.0,8.0,13.0,8.0,12.0,9.0,8.0,12.0,7.0,6.0,9.0,6.0,5.0,10.0,10.0,6.0,11.0,15.0,12.0,10.0,,18.0,9.0,4.0,6.0,9.0,7.0,,6.0,10.0,10.0,5.0,15.0,4.0,7.0,14.0,,7.0,6.0,9.0
2019-08-23 00:00:00,7,9.0,9.0,12.0,13.0,11.0,12.0,29.0,18.0,11.0,11.0,26.0,15.0,12.0,25.0,13.0,14.0,24.0,14.0,18.0,12.0,14.0,17.0,7.0,11.0,9.0,12.0,7.0,13.0,5.0,10.0,,8.0,13.0,7.0,5.0,9.0,6.0,6.0,11.0,11.0,7.0,14.0,16.0,13.0,9.0,10.0,18.0,7.0,3.0,6.0,9.0,6.0,,5.0,8.0,8.0,6.0,,4.0,6.0,12.0,,6.0,8.0,10.0
2019-08-24 00:00:00,10,12.0,9.0,12.0,10.0,13.0,9.0,38.0,17.0,12.0,9.0,23.0,14.0,11.0,19.0,9.0,11.0,21.0,11.0,8.0,11.0,9.0,19.0,9.0,8.0,11.0,11.0,6.0,13.0,5.0,7.0,9.0,7.0,10.0,5.0,4.0,11.0,5.0,5.0,8.0,10.0,4.0,16.0,15.0,15.0,8.0,10.0,19.0,8.0,3.0,6.0,8.0,5.0,,3.0,8.0,3.0,8.0,13.0,4.0,6.0,13.0,,6.0,10.0,7.0
2019-08-25 00:00:00,7,8.0,9.0,10.0,6.0,12.0,8.0,22.0,13.0,9.0,7.0,21.0,12.0,9.0,13.0,6.0,9.0,20.0,9.0,7.0,8.0,7.0,12.0,10.0,8.0,9.0,8.0,5.0,9.0,4.0,7.0,6.0,6.0,12.0,7.0,6.0,9.0,8.0,7.0,8.0,7.0,7.0,12.0,14.0,13.0,8.0,8.0,14.0,14.0,3.0,6.0,9.0,5.0,,6.0,8.0,5.0,11.0,,8.0,6.0,9.0,,5.0,4.0,5.0
2019-08-26 00:00:00,5,9.0,6.0,9.0,5.0,8.0,7.0,23.0,13.0,8.0,6.0,18.0,9.0,9.0,12.0,7.0,7.0,19.0,9.0,6.0,6.0,6.0,11.0,7.0,8.0,8.0,10.0,7.0,9.0,6.0,7.0,11.0,6.0,15.0,10.0,6.0,9.0,7.0,8.0,9.0,12.0,6.0,20.0,14.0,11.0,4.0,8.0,15.0,17.0,3.0,6.0,12.0,6.0,,7.0,8.0,6.0,15.0,17.0,8.0,6.0,7.0,,5.0,7.0,4.0
2019-08-27 00:00:00,8,14.0,8.0,11.0,9.0,12.0,9.0,33.0,16.0,11.0,8.0,17.0,14.0,10.0,20.0,6.0,12.0,21.0,12.0,8.0,8.0,7.0,19.0,8.0,7.0,13.0,10.0,4.0,12.0,5.0,7.0,10.0,6.0,16.0,12.0,7.0,10.0,7.0,8.0,7.0,11.0,7.0,19.0,13.0,14.0,,10.0,15.0,14.0,4.0,8.0,13.0,8.0,,9.0,7.0,8.0,15.0,14.0,6.0,7.0,15.0,,5.0,9.0,5.0
2019-08-28 00:00:00,10,11.0,7.0,10.0,9.0,9.0,10.0,30.0,14.0,11.0,7.0,20.0,14.0,10.0,14.0,7.0,11.0,21.0,10.0,9.0,9.0,9.0,21.0,10.0,10.0,10.0,10.0,6.0,11.0,5.0,7.0,9.0,6.0,15.0,8.0,6.0,7.0,7.0,7.0,13.0,8.0,8.0,16.0,19.0,14.0,7.0,15.0,17.0,10.0,4.0,6.0,9.0,5.0,,6.0,9.0,8.0,9.0,14.0,4.0,7.0,14.0,,7.0,8.0,8.0
2019-08-29 00:00:00,8,10.0,7.0,11.0,8.0,10.0,10.0,27.0,14.0,10.0,8.0,19.0,14.0,10.0,23.0,8.0,11.0,27.0,15.0,9.0,12.0,8.0,22.0,10.0,8.0,13.0,8.0,6.0,11.0,9.0,7.0,11.0,6.0,16.0,11.0,7.0,8.0,7.0,9.0,8.0,10.0,8.0,20.0,16.0,16.0,8.0,13.0,17.0,9.0,3.0,8.0,15.0,5.0,,7.0,10.0,8.0,7.0,12.0,8.0,8.0,13.0,,9.0,9.0,4.0
2019-08-30 00:00:00,10,12.0,9.0,12.0,9.0,12.0,10.0,34.0,15.0,12.0,9.0,25.0,16.0,13.0,28.0,9.0,11.0,23.0,12.0,9.0,10.0,11.0,16.0,8.0,10.0,11.0,8.0,6.0,11.0,8.0,6.0,8.0,5.0,15.0,12.0,8.0,13.0,,8.0,9.0,7.0,6.0,18.0,14.0,14.0,7.0,15.0,19.0,11.0,6.0,6.0,15.0,7.0,,10.0,7.0,5.0,8.0,11.0,,8.0,,,7.0,8.0,10.0
2019-08-31 00:00:00,6,5.0,6.0,8.0,7.0,11.0,8.0,24.0,10.0,7.0,5.0,19.0,11.0,8.0,18.0,7.0,9.0,16.0,9.0,13.0,13.0,7.0,17.0,9.0,9.0,5.0,8.0,5.0,11.0,7.0,8.0,6.0,6.0,12.0,7.0,4.0,9.0,4.0,5.0,8.0,9.0,11.0,27.0,12.0,11.0,5.0,18.0,29.0,5.0,4.0,5.0,8.0,4.0,,6.0,8.0,5.0,7.0,13.0,3.0,6.0,9.0,,6.0,19.0,5.0
2019-09-01 00:00:00,7,4.0,4.0,11.0,7.0,7.0,9.0,15.0,12.0,7.0,6.0,18.0,15.0,9.0,11.0,6.0,8.0,21.0,10.0,18.0,9.0,8.0,12.0,5.0,8.0,7.0,8.0,6.0,11.0,10.0,8.0,9.0,6.0,11.0,5.0,4.0,11.0,,5.0,8.0,8.0,7.0,30.0,14.0,10.0,4.0,26.0,38.0,6.0,4.0,6.0,9.0,6.0,,4.0,8.0,6.0,4.0,15.0,4.0,5.0,9.0,,6.0,18.0,5.0
2019-09-02 00:00:00,7,12.0,10.0,13.0,9.0,10.0,12.0,29.0,16.0,11.0,10.0,22.0,17.0,12.0,15.0,9.0,12.0,25.0,15.0,9.0,15.0,9.0,27.0,9.0,10.0,13.0,9.0,5.0,10.0,8.0,8.0,12.0,5.0,13.0,7.0,5.0,9.0,,5.0,10.0,9.0,7.0,26.0,11.0,15.0,6.0,32.0,45.0,4.0,4.0,4.0,9.0,5.0,,6.0,7.0,5.0,5.0,12.0,,6.0,12.0,,6.0,13.0,8.0
2019-09-03 00:00:00,6,13.0,11.0,12.0,9.0,11.0,14.0,38.0,16.0,12.0,10.0,23.0,18.0,9.0,19.0,12.0,13.0,28.0,16.0,9.0,7.0,9.0,16.0,10.0,11.0,13.0,12.0,10.0,11.0,12.0,9.0,11.0,7.0,11.0,7.0,8.0,9.0,,5.0,9.0,16.0,9.0,43.0,13.0,12.0,4.0,30.0,44.0,6.0,3.0,6.0,10.0,6.0,,8.0,7.0,6.0,6.0,17.0,6.0,7.0,10.0,,7.0,19.0,7.0
2019-09-04 00:00:00,10,14.0,13.0,15.0,11.0,11.0,14.0,38.0,18.0,13.0,11.0,20.0,19.0,15.0,23.0,10.0,12.0,24.0,14.0,9.0,8.0,11.0,18.0,7.0,11.0,16.0,13.0,8.0,10.0,11.0,10.0,12.0,6.0,15.0,11.0,7.0,9.0,6.0,10.0,7.0,15.0,10.0,51.0,13.0,13.0,8.0,26.0,45.0,7.0,3.0,9.0,11.0,7.0,,8.0,7.0,8.0,7.0,17.0,6.0,7.0,11.0,,6.0,41.0,8.0
2019-09-05 00:00:00,14,12.0,9.0,14.0,10.0,13.0,15.0,34.0,18.0,16.0,11.0,21.0,19.0,14.0,21.0,10.0,12.0,21.0,10.0,9.0,9.0,10.0,21.0,10.0,9.0,14.0,10.0,8.0,11.0,6.0,9.0,9.0,6.0,14.0,9.0,4.0,9.0,7.0,8.0,8.0,16.0,12.0,55.0,14.0,13.0,7.0,25.0,39.0,9.0,3.0,9.0,9.0,6.0,,7.0,8.0,8.0,10.0,15.0,8.0,6.0,12.0,,6.0,33.0,7.0
2019-09-06 00:00:00,14,16.0,16.0,18.0,15.0,10.0,19.0,30.0,23.0,18.0,14.0,25.0,23.0,17.0,25.0,13.0,18.0,25.0,13.0,13.0,12.0,11.0,19.0,12.0,12.0,20.0,8.0,7.0,10.0,7.0,11.0,11.0,10.0,14.0,7.0,10.0,8.0,6.0,8.0,9.0,21.0,14.0,42.0,15.0,14.0,9.0,29.0,40.0,7.0,3.0,8.0,8.0,7.0,,5.0,7.0,8.0,9.0,15.0,7.0,6.0,13.0,,7.0,34.0,9.0
2019-09-07 00:00:00,14,18.0,16.0,15.0,18.0,15.0,19.0,34.0,22.0,18.0,14.0,24.0,25.0,15.0,27.0,21.0,20.0,30.0,20.0,17.0,14.0,14.0,24.0,14.0,15.0,21.0,16.0,10.0,13.0,13.0,15.0,13.0,11.0,12.0,8.0,,9.0,7.0,7.0,8.0,21.0,16.0,58.0,15.0,19.0,15.0,34.0,38.0,6.0,4.0,7.0,11.0,7.0,,5.0,,9.0,6.0,18.0,7.0,7.0,19.0,,10.0,52.0,12.0
2019-09-08 00:00:00,11,13.0,10.0,13.0,11.0,13.0,16.0,26.0,18.0,12.0,11.0,23.0,21.0,14.0,26.0,14.0,14.0,30.0,16.0,11.0,13.0,10.0,20.0,13.0,13.0,15.0,12.0,10.0,12.0,9.0,11.0,12.0,8.0,15.0,11.0,,9.0,6.0,7.0,10.0,17.0,14.0,52.0,16.0,15.0,14.0,22.0,32.0,7.0,5.0,8.0,10.0,8.0,,5.0,,9.0,7.0,19.0,7.0,9.0,16.0,,8.0,39.0,8.0
2019-09-09 00:00:00,9,12.0,12.0,14.0,12.0,13.0,16.0,34.0,18.0,13.0,11.0,18.0,23.0,13.0,21.0,13.0,14.0,27.0,14.0,11.0,15.0,9.0,26.0,12.0,10.0,14.0,15.0,9.0,14.0,17.0,11.0,17.0,9.0,16.0,13.0,9.0,9.0,8.0,10.0,9.0,12.0,11.0,42.0,17.0,17.0,8.0,19.0,28.0,6.0,6.0,9.0,13.0,9.0,,8.0,10.0,8.0,8.0,17.0,8.0,8.0,13.0,,8.0,20.0,7.0
2019-09-10 00:00:00,13,13.0,12.0,15.0,14.0,11.0,13.0,33.0,18.0,14.0,11.0,19.0,23.0,12.0,21.0,13.0,16.0,25.0,17.0,11.0,12.0,11.0,24.0,9.0,6.0,11.0,11.0,8.0,13.0,6.0,11.0,8.0,10.0,16.0,10.0,7.0,11.0,9.0,10.0,9.0,12.0,8.0,41.0,19.0,13.0,10.0,27.0,36.0,6.0,5.0,12.0,13.0,12.0,,8.0,11.0,9.0,10.0,17.0,7.0,7.0,13.0,,7.0,25.0,8.0
2019-09-11 00:00:00,9,14.0,15.0,16.0,13.0,12.0,18.0,36.0,22.0,16.0,15.0,22.0,22.0,13.0,26.0,16.0,12.0,29.0,17.0,14.0,11.0,10.0,26.0,10.0,10.0,17.0,11.0,5.0,11.0,6.0,8.0,10.0,8.0,15.0,9.0,4.0,7.0,6.0,7.0,9.0,12.0,9.0,47.0,16.0,13.0,12.0,34.0,42.0,6.0,4.0,8.0,10.0,6.0,,6.0,10.0,7.0,9.0,15.0,7.0,6.0,14.0,,7.0,41.0,8.0
2019-09-12 00:00:00,9,13.0,13.0,14.0,12.0,13.0,14.0,33.0,20.0,15.0,13.0,26.0,23.0,13.0,23.0,15.0,15.0,30.0,20.0,11.0,16.0,9.0,30.0,12.0,11.0,20.0,18.0,11.0,14.0,11.0,12.0,15.0,12.0,14.0,10.0,7.0,9.0,7.0,8.0,9.0,13.0,11.0,39.0,14.0,12.0,12.0,27.0,37.0,6.0,5.0,8.0,15.0,7.0,,7.0,7.0,5.0,9.0,16.0,7.0,7.0,11.0,,6.0,52.0,8.0
2019-09-13 00:00:00,9,8.0,8.0,13.0,10.0,8.0,10.0,26.0,13.0,10.0,8.0,21.0,18.0,8.0,16.0,13.0,11.0,27.0,17.0,10.0,14.0,7.0,31.0,12.0,4.0,10.0,16.0,5.0,13.0,9.0,7.0,13.0,6.0,12.0,7.0,10.0,9.0,6.0,7.0,10.0,14.0,8.0,45.0,14.0,18.0,11.0,43.0,45.0,8.0,4.0,9.0,9.0,7.0,,7.0,11.0,8.0,8.0,12.0,7.0,7.0,16.0,,6.0,19.0,4.0
2019-09-14 00:00:00,6,11.0,10.0,14.0,11.0,11.0,14.0,23.0,17.0,11.0,11.0,24.0,18.0,12.0,13.0,9.0,10.0,26.0,17.0,9.0,12.0,8.0,28.0,8.0,5.0,11.0,13.0,4.0,9.0,5.0,6.0,11.0,8.0,14.0,10.0,14.0,10.0,8.0,11.0,15.0,10.0,7.0,21.0,19.0,15.0,7.0,21.0,21.0,8.0,8.0,11.0,15.0,12.0,,8.0,7.0,7.0,8.0,13.0,8.0,7.0,12.0,,6.0,6.0,6.0
2019-09-15 00:00:00,10,17.0,13.0,17.0,16.0,13.0,19.0,20.0,19.0,15.0,17.0,30.0,23.0,16.0,18.0,14.0,15.0,34.0,21.0,14.0,15.0,11.0,29.0,11.0,5.0,13.0,13.0,4.0,9.0,9.0,10.0,12.0,13.0,18.0,13.0,16.0,10.0,9.0,15.0,14.0,7.0,9.0,14.0,22.0,14.0,10.0,10.0,13.0,8.0,6.0,15.0,17.0,12.0,,14.0,7.0,9.0,10.0,10.0,,11.0,14.0,,8.0,7.0,8.0
2019-09-16 00:00:00,11,13.0,12.0,16.0,14.0,14.0,18.0,19.0,21.0,15.0,16.0,29.0,21.0,15.0,12.0,11.0,12.0,24.0,19.0,13.0,12.0,14.0,32.0,12.0,7.0,10.0,12.0,7.0,12.0,7.0,10.0,12.0,13.0,19.0,14.0,17.0,11.0,9.0,16.0,14.0,7.0,7.0,18.0,24.0,16.0,11.0,12.0,14.0,9.0,9.0,16.0,20.0,14.0,,12.0,8.0,14.0,12.0,13.0,10.0,11.0,17.0,,9.0,6.0,8.0
2019-09-17 00:00:00,17,22.0,19.0,20.0,20.0,20.0,26.0,25.0,26.0,19.0,21.0,36.0,29.0,21.0,17.0,,17.0,36.0,29.0,16.0,14.0,16.0,21.0,12.0,13.0,15.0,12.0,9.0,12.0,7.0,11.0,13.0,14.0,19.0,16.0,24.0,11.0,11.0,22.0,17.0,9.0,10.0,17.0,27.0,19.0,14.0,14.0,17.0,11.0,9.0,14.0,22.0,14.0,,16.0,8.0,14.0,12.0,14.0,12.0,12.0,16.0,,10.0,8.0,11.0
2019-09-18 00:00:00,16,18.0,16.0,19.0,16.0,16.0,20.0,22.0,22.0,17.0,19.0,30.0,26.0,15.0,19.0,,18.0,38.0,26.0,17.0,18.0,14.0,32.0,16.0,11.0,23.0,17.0,12.0,12.0,12.0,22.0,18.0,17.0,18.0,12.0,17.0,11.0,6.0,16.0,15.0,8.0,11.0,57.0,26.0,22.0,13.0,27.0,52.0,13.0,10.0,11.0,17.0,13.0,,13.0,8.0,12.0,16.0,18.0,15.0,11.0,15.0,,14.0,33.0,13.0
2019-09-19 00:00:00,13,18.0,14.0,17.0,17.0,17.0,21.0,22.0,23.0,17.0,18.0,33.0,23.0,16.0,14.0,17.0,18.0,38.0,24.0,15.0,12.0,13.0,29.0,11.0,15.0,30.0,17.0,,11.0,11.0,15.0,11.0,15.0,16.0,11.0,15.0,11.0,8.0,16.0,10.0,8.0,11.0,66.0,19.0,18.0,8.0,43.0,63.0,12.0,8.0,9.0,14.0,11.0,,11.0,6.0,18.0,18.0,13.0,16.0,12.0,16.0,,11.0,49.0,12.0
2019-09-20 00:00:00,17,21.0,14.0,21.0,20.0,19.0,27.0,21.0,29.0,21.0,24.0,50.0,28.0,22.0,21.0,15.0,17.0,35.0,19.0,16.0,16.0,21.0,35.0,13.0,10.0,23.0,13.0,13.0,11.0,10.0,14.0,11.0,10.0,17.0,13.0,16.0,11.0,9.0,15.0,7.0,15.0,11.0,58.0,14.0,14.0,11.0,43.0,54.0,16.0,10.0,12.0,16.0,11.0,,11.0,7.0,9.0,17.0,11.0,16.0,12.0,14.0,,8.0,37.0,11.0
2019-09-21 00:00:00,13,11.0,11.0,14.0,13.0,11.0,27.0,21.0,19.0,16.0,18.0,30.0,21.0,17.0,13.0,15.0,11.0,24.0,18.0,11.0,13.0,13.0,26.0,12.0,,22.0,7.0,8.0,11.0,9.0,15.0,,8.0,20.0,13.0,16.0,12.0,9.0,17.0,9.0,15.0,8.0,74.0,24.0,15.0,6.0,29.0,49.0,16.0,6.0,15.0,16.0,15.0,,11.0,5.0,17.0,20.0,11.0,16.0,11.0,9.0,,8.0,55.0,10.0
2019-09-22 00:00:00,19,18.0,16.0,23.0,19.0,16.0,24.0,29.0,24.0,22.0,20.0,32.0,28.0,19.0,20.0,18.0,20.0,36.0,20.0,15.0,17.0,17.0,27.0,17.0,7.0,21.0,9.0,6.0,11.0,5.0,14.0,,10.0,19.0,15.0,20.0,12.0,11.0,20.0,14.0,19.0,38.0,66.0,29.0,27.0,6.0,44.0,48.0,13.0,8.0,16.0,18.0,19.0,,13.0,6.0,23.0,13.0,10.0,14.0,18.0,10.0,,11.0,69.0,9.0
2019-09-23 00:00:00,12,12.0,12.0,16.0,14.0,16.0,18.0,21.0,18.0,16.0,13.0,28.0,21.0,13.0,,10.0,11.0,29.0,17.0,8.0,15.0,9.0,28.0,14.0,14.0,13.0,9.0,9.0,11.0,8.0,14.0,,9.0,22.0,18.0,20.0,12.0,11.0,16.0,21.0,20.0,55.0,53.0,33.0,27.0,5.0,84.0,68.0,17.0,14.0,15.0,20.0,18.0,,19.0,6.0,23.0,19.0,12.0,18.0,17.0,5.0,,20.0,54.0,10.0
2019-09-24 00:00:00,26,20.0,22.0,19.0,24.0,18.0,30.0,26.0,26.0,22.0,24.0,30.0,28.0,23.0,26.0,22.0,23.0,39.0,27.0,23.0,25.0,23.0,36.0,25.0,24.0,37.0,20.0,15.0,18.0,18.0,23.0,19.0,14.0,28.0,24.0,26.0,18.0,19.0,24.0,34.0,22.0,41.0,47.0,41.0,34.0,15.0,43.0,60.0,20.0,16.0,25.0,28.0,25.0,,24.0,22.0,31.0,26.0,16.0,23.0,25.0,21.0,,27.0,43.0,20.0
2019-09-25 00:00:00,32,35.0,36.0,37.0,33.0,35.0,38.0,46.0,39.0,36.0,39.0,45.0,39.0,33.0,45.0,36.0,34.0,52.0,38.0,32.0,32.0,39.0,43.0,32.0,33.0,54.0,28.0,27.0,21.0,30.0,30.0,30.0,22.0,34.0,29.0,32.0,23.0,23.0,30.0,36.0,21.0,13.0,22.0,36.0,40.0,28.0,21.0,28.0,27.0,20.0,30.0,36.0,33.0,,31.0,28.0,33.0,28.0,31.0,27.0,30.0,30.0,,37.0,19.0,36.0
2019-09-26 00:00:00,27,36.0,30.0,31.0,32.0,32.0,36.0,45.0,40.0,40.0,34.0,46.0,42.0,35.0,41.0,39.0,36.0,52.0,36.0,26.0,26.0,32.0,36.0,23.0,35.0,53.0,25.0,28.0,23.0,32.0,32.0,26.0,18.0,34.0,30.0,35.0,24.0,23.0,32.0,34.0,20.0,16.0,19.0,37.0,29.0,22.0,16.0,21.0,28.0,25.0,27.0,37.0,28.0,,31.0,18.0,31.0,27.0,32.0,29.0,29.0,21.0,,31.0,14.0,31.0
2019-09-27 00:00:00,29,25.0,27.0,28.0,30.0,26.0,35.0,38.0,33.0,32.0,30.0,41.0,36.0,31.0,40.0,26.0,29.0,41.0,29.0,27.0,30.0,29.0,34.0,25.0,26.0,51.0,24.0,27.0,19.0,31.0,33.0,26.0,19.0,28.0,25.0,33.0,24.0,26.0,32.0,37.0,17.0,14.0,17.0,44.0,35.0,17.0,19.0,22.0,30.0,16.0,19.0,32.0,26.0,,31.0,16.0,39.0,32.0,20.0,26.0,29.0,21.0,,32.0,12.0,28.0
2019-09-28 00:00:00,33,38.0,39.0,36.0,38.0,38.0,45.0,48.0,46.0,47.0,41.0,46.0,49.0,44.0,57.0,39.0,36.0,57.0,43.0,38.0,38.0,41.0,51.0,34.0,,63.0,29.0,27.0,27.0,32.0,33.0,35.0,29.0,31.0,26.0,31.0,25.0,23.0,34.0,32.0,11.0,11.0,14.0,48.0,40.0,,13.0,21.0,30.0,15.0,26.0,37.0,29.0,,31.0,25.0,36.0,33.0,36.0,30.0,29.0,26.0,,39.0,12.0,38.0
2019-09-29 00:00:00,43,41.0,42.0,43.0,41.0,42.0,45.0,54.0,50.0,49.0,46.0,52.0,51.0,46.0,61.0,43.0,41.0,54.0,43.0,44.0,52.0,48.0,60.0,38.0,,58.0,39.0,36.0,27.0,39.0,41.0,30.0,33.0,35.0,31.0,37.0,28.0,29.0,38.0,45.0,12.0,7.0,11.0,57.0,52.0,36.0,13.0,18.0,32.0,18.0,32.0,38.0,36.0,,32.0,30.0,41.0,31.0,38.0,26.0,28.0,38.0,,47.0,7.0,51.0
2019-09-30 00:00:00,58,61.0,61.0,64.0,59.0,59.0,73.0,79.0,69.0,69.0,69.0,83.0,73.0,67.0,67.0,57.0,55.0,69.0,46.0,62.0,66.0,61.0,65.0,44.0,,57.0,37.0,28.0,24.0,29.0,43.0,36.0,35.0,36.0,33.0,37.0,28.0,26.0,35.0,48.0,18.0,12.0,18.0,61.0,50.0,38.0,14.0,15.0,31.0,16.0,30.0,,33.0,,32.0,36.0,37.0,31.0,37.0,27.0,25.0,46.0,,43.0,9.0,54.0
2019-10-01 00:00:00,32,23.0,26.0,35.0,32.0,31.0,39.0,46.0,34.0,33.0,29.0,46.0,37.0,30.0,45.0,28.0,30.0,37.0,24.0,35.0,42.0,31.0,54.0,35.0,34.0,33.0,24.0,13.0,15.0,13.0,24.0,21.0,15.0,26.0,20.0,33.0,24.0,25.0,30.0,44.0,14.0,9.0,17.0,53.0,46.0,23.0,13.0,15.0,27.0,12.0,31.0,,28.0,,28.0,20.0,31.0,32.0,18.0,26.0,17.0,32.0,,17.0,7.0,26.0
2019-10-02 00:00:00,20,15.0,18.0,21.0,22.0,21.0,23.0,30.0,24.0,20.0,20.0,38.0,27.0,21.0,25.0,17.0,20.0,29.0,21.0,29.0,28.0,21.0,39.0,23.0,20.0,14.0,19.0,11.0,17.0,15.0,21.0,21.0,14.0,16.0,11.0,21.0,16.0,15.0,20.0,29.0,17.0,8.0,19.0,46.0,39.0,20.0,12.0,16.0,22.0,11.0,28.0,,26.0,,20.0,16.0,31.0,26.0,20.0,20.0,13.0,26.0,,11.0,8.0,16.0
