Date,02T,05T,10T,11T,12T,59T,61T,03T,50T,52T,53T,54T,08T,13T,14T,16T,17T,18T,19T,20T,21T,22T,24T,25T,26T,27T,28T,29T,30T,31T,32T,33T,34T,35T,36T,37T,38T,39T,40T,41T,42T,43T,44T,46T,47T,60T,62T,63T,57T,58T,67T,68T,69T,70T,71T,72T,73T,74T,75T,76T,77T,78T,79T,80T,81T,82T,83T,84T
2020-05-28 00:00:00,13.0,8.0,12.0,9.0,9.0,9.0,12.0,16.0,13.0,9.0,9.0,21.0,11.0,11.0,12.0,9.0,7.0,23.0,13.0,10.0,10.0,7.0,12.0,12.0,10.0,12.0,12.0,7.0,17.0,8.0,4.0,24.0,8.0,20.0,11.0,7.0,8.0,10.0,9.0,9.0,7.0,13.0,19.0,17.0,16.0,9.0,22.0,16.0,18.0,7.0,13.0,9.0,10.0,14.0,6.0,12.0,15.0,10.0,21.0,7.0,15.0,4.0,5.0,6.0,7.0,10.0,7.0,6.0
2020-05-29 00:00:00,12.0,13.0,16.0,15.0,16.0,13.0,15.0,23.0,16.0,10.0,14.0,26.0,17.0,13.0,15.0,13.0,11.0,28.0,16.0,13.0,8.0,7.0,19.0,12.0,10.0,10.0,10.0,7.0,21.0,7.0,5.0,14.0,7.0,15.0,10.0,7.0,8.0,5.0,,9.0,9.0,13.0,21.0,14.0,13.0,8.0,15.0,16.0,14.0,5.0,11.0,11.0,8.0,9.0,7.0,7.0,17.0,8.0,8.0,6.0,12.0,4.0,9.0,6.0,7.0,6.0,8.0,7.0
2020-05-30 00:00:00,11.0,8.0,12.0,10.0,13.0,9.0,12.0,12.0,11.0,9.0,9.0,22.0,10.0,10.0,11.0,7.0,9.0,24.0,11.0,15.0,8.0,7.0,13.0,9.0,7.0,9.0,6.0,7.0,20.0,6.0,5.0,11.0,6.0,14.0,6.0,6.0,9.0,,7.0,9.0,10.0,14.0,17.0,13.0,11.0,5.0,13.0,15.0,8.0,6.0,12.0,7.0,10.0,9.0,4.0,8.0,,9.0,7.0,6.0,9.0,6.0,6.0,7.0,8.0,8.0,7.0,4.0
2020-05-31 00:00:00,12.0,11.0,11.0,9.0,10.0,9.0,11.0,19.0,15.0,9.0,9.0,,12.0,10.0,15.0,9.0,7.0,23.0,12.0,8.0,10.0,6.0,12.0,12.0,6.0,,11.0,6.0,18.0,4.0,6.0,17.0,7.0,15.0,9.0,8.0,12.0,,11.0,11.0,6.0,14.0,20.0,17.0,12.0,7.0,44.0,14.0,7.0,7.0,9.0,8.0,12.0,9.0,5.0,9.0,,9.0,6.0,10.0,13.0,5.0,10.0,7.0,5.0,6.0,11.0,5.0
2020-06-01 00:00:00,14.0,9.0,13.0,10.0,14.0,8.0,14.0,22.0,16.0,11.0,10.0,,13.0,11.0,16.0,8.0,9.0,21.0,11.0,12.0,8.0,8.0,21.0,13.0,11.0,8.0,13.0,6.0,32.0,5.0,6.0,21.0,8.0,18.0,15.0,12.0,12.0,7.0,11.0,9.0,9.0,15.0,19.0,18.0,14.0,10.0,9.0,14.0,11.0,7.0,11.0,11.0,13.0,11.0,6.0,10.0,,13.0,9.0,10.0,14.0,7.0,8.0,9.0,7.0,10.0,8.0,6.0
2020-06-02 00:00:00,11.0,6.0,11.0,9.0,10.0,8.0,12.0,21.0,12.0,8.0,8.0,19.0,11.0,11.0,18.0,6.0,7.0,20.0,11.0,9.0,11.0,8.0,14.0,12.0,10.0,11.0,15.0,9.0,35.0,7.0,6.0,12.0,9.0,18.0,13.0,11.0,14.0,9.0,11.0,11.0,9.0,14.0,16.0,16.0,14.0,8.0,10.0,15.0,12.0,7.0,13.0,11.0,9.0,11.0,7.0,8.0,11.0,12.0,8.0,7.0,13.0,7.0,9.0,10.0,6.0,9.0,4.0,6.0
2020-06-03 00:00:00,11.0,8.0,12.0,9.0,13.0,9.0,12.0,16.0,13.0,10.0,9.0,22.0,12.0,11.0,11.0,8.0,8.0,22.0,13.0,13.0,5.0,7.0,11.0,8.0,8.0,10.0,13.0,8.0,31.0,9.0,6.0,16.0,8.0,19.0,14.0,13.0,15.0,9.0,13.0,11.0,11.0,14.0,19.0,14.0,13.0,5.0,11.0,16.0,15.0,8.0,15.0,12.0,14.0,12.0,5.0,10.0,14.0,10.0,12.0,9.0,8.0,6.0,6.0,14.0,9.0,10.0,6.0,7.0
2020-06-04 00:00:00,11.0,9.0,16.0,12.0,14.0,12.0,15.0,18.0,15.0,9.0,12.0,21.0,13.0,10.0,17.0,9.0,8.0,21.0,13.0,15.0,7.0,12.0,13.0,9.0,8.0,8.0,11.0,5.0,20.0,5.0,4.0,13.0,8.0,19.0,11.0,10.0,12.0,8.0,11.0,12.0,,11.0,23.0,14.0,13.0,5.0,12.0,15.0,12.0,9.0,14.0,11.0,13.0,11.0,6.0,12.0,14.0,8.0,11.0,12.0,13.0,3.0,6.0,10.0,6.0,10.0,7.0,5.0
2020-06-05 00:00:00,11.0,7.0,15.0,10.0,12.0,12.0,14.0,24.0,13.0,8.0,12.0,21.0,10.0,11.0,14.0,6.0,5.0,18.0,11.0,16.0,7.0,9.0,12.0,9.0,8.0,9.0,7.0,6.0,6.0,4.0,4.0,12.0,8.0,16.0,9.0,10.0,13.0,9.0,12.0,14.0,,11.0,14.0,15.0,10.0,5.0,11.0,13.0,13.0,8.0,15.0,11.0,13.0,10.0,6.0,14.0,13.0,11.0,8.0,12.0,11.0,4.0,10.0,4.0,7.0,15.0,7.0,5.0
2020-06-06 00:00:00,7.0,5.0,14.0,9.0,11.0,7.0,12.0,17.0,11.0,5.0,8.0,21.0,9.0,7.0,18.0,5.0,5.0,18.0,11.0,12.0,8.0,9.0,,9.0,8.0,,7.0,6.0,5.0,4.0,5.0,13.0,8.0,16.0,9.0,9.0,13.0,10.0,11.0,11.0,15.0,12.0,13.0,13.0,9.0,5.0,16.0,15.0,16.0,6.0,13.0,12.0,12.0,12.0,6.0,12.0,15.0,8.0,11.0,9.0,9.0,7.0,6.0,6.0,5.0,11.0,5.0,4.0
2020-06-07 00:00:00,6.0,5.0,10.0,4.0,10.0,8.0,10.0,11.0,8.0,5.0,4.0,18.0,8.0,9.0,14.0,5.0,4.0,18.0,10.0,17.0,,6.0,14.0,10.0,7.0,,9.0,7.0,5.0,7.0,4.0,13.0,8.0,12.0,7.0,5.0,10.0,6.0,6.0,10.0,12.0,11.0,18.0,12.0,10.0,6.0,11.0,16.0,9.0,3.0,10.0,8.0,7.0,8.0,4.0,8.0,12.0,7.0,9.0,7.0,9.0,10.0,8.0,8.0,4.0,7.0,6.0,6.0
2020-06-08 00:00:00,8.0,4.0,10.0,9.0,11.0,9.0,11.0,19.0,11.0,10.0,6.0,19.0,10.0,8.0,15.0,6.0,8.0,18.0,11.0,15.0,6.0,6.0,14.0,8.0,7.0,13.0,,7.0,6.0,5.0,5.0,11.0,8.0,12.0,5.0,8.0,10.0,4.0,5.0,8.0,17.0,12.0,14.0,13.0,10.0,5.0,11.0,17.0,8.0,4.0,9.0,6.0,8.0,6.0,5.0,9.0,6.0,9.0,9.0,6.0,11.0,7.0,6.0,6.0,4.0,6.0,9.0,5.0
2020-06-09 00:00:00,10.0,7.0,13.0,9.0,12.0,10.0,12.0,19.0,11.0,11.0,8.0,18.0,12.0,8.0,13.0,6.0,9.0,21.0,12.0,11.0,5.0,7.0,15.0,9.0,8.0,5.0,,7.0,7.0,7.0,5.0,12.0,9.0,11.0,5.0,6.0,9.0,5.0,5.0,9.0,10.0,12.0,19.0,12.0,10.0,5.0,18.0,18.0,11.0,4.0,10.0,6.0,8.0,8.0,4.0,10.0,,9.0,6.0,7.0,9.0,10.0,11.0,9.0,6.0,13.0,9.0,9.0
2020-06-10 00:00:00,10.0,7.0,11.0,7.0,9.0,11.0,11.0,22.0,10.0,11.0,7.0,18.0,9.0,9.0,17.0,6.0,5.0,18.0,11.0,14.0,12.0,8.0,18.0,12.0,9.0,8.0,11.0,6.0,6.0,9.0,5.0,17.0,7.0,12.0,5.0,6.0,10.0,7.0,8.0,9.0,9.0,15.0,25.0,13.0,13.0,8.0,8.0,17.0,11.0,4.0,9.0,6.0,9.0,9.0,8.0,12.0,,9.0,9.0,6.0,13.0,11.0,6.0,16.0,9.0,13.0,10.0,17.0
2020-06-11 00:00:00,15.0,9.0,14.0,10.0,13.0,10.0,13.0,22.0,14.0,17.0,11.0,22.0,13.0,14.0,21.0,6.0,9.0,23.0,11.0,11.0,12.0,10.0,20.0,10.0,10.0,12.0,11.0,7.0,7.0,8.0,8.0,17.0,10.0,13.0,5.0,5.0,9.0,6.0,6.0,8.0,18.0,22.0,23.0,15.0,12.0,9.0,13.0,18.0,11.0,4.0,12.0,5.0,9.0,7.0,7.0,11.0,,9.0,,9.0,14.0,11.0,8.0,20.0,7.0,19.0,,13.0
2020-06-12 00:00:00,12.0,10.0,12.0,8.0,10.0,9.0,11.0,21.0,12.0,12.0,8.0,18.0,11.0,9.0,15.0,7.0,7.0,22.0,13.0,8.0,8.0,7.0,15.0,14.0,8.0,8.0,18.0,5.0,6.0,8.0,6.0,18.0,10.0,14.0,9.0,6.0,12.0,5.0,8.0,10.0,14.0,14.0,18.0,17.0,15.0,12.0,11.0,15.0,13.0,5.0,12.0,5.0,10.0,8.0,7.0,10.0,,8.0,9.0,9.0,18.0,5.0,8.0,10.0,7.0,11.0,12.0,7.0
2020-06-13 00:00:00,11.0,9.0,12.0,8.0,10.0,9.0,12.0,20.0,12.0,13.0,8.0,19.0,11.0,8.0,15.0,9.0,8.0,23.0,12.0,9.0,8.0,7.0,21.0,14.0,8.0,10.0,17.0,6.0,9.0,8.0,6.0,16.0,7.0,12.0,8.0,6.0,11.0,5.0,10.0,9.0,12.0,13.0,20.0,14.0,14.0,13.0,8.0,13.0,10.0,5.0,10.0,4.0,9.0,10.0,8.0,9.0,,10.0,6.0,12.0,16.0,4.0,7.0,7.0,7.0,10.0,13.0,7.0
2020-06-14 00:00:00,12.0,9.0,13.0,10.0,10.0,12.0,13.0,18.0,14.0,14.0,9.0,21.0,12.0,10.0,13.0,10.0,9.0,23.0,12.0,11.0,14.0,9.0,,16.0,9.0,10.0,19.0,8.0,8.0,7.0,8.0,16.0,8.0,14.0,7.0,7.0,9.0,4.0,9.0,10.0,8.0,13.0,19.0,12.0,18.0,10.0,11.0,16.0,11.0,5.0,9.0,5.0,6.0,7.0,,7.0,,11.0,8.0,13.0,15.0,8.0,11.0,7.0,8.0,6.0,7.0,10.0
2020-06-15 00:00:00,11.0,6.0,9.0,9.0,12.0,8.0,11.0,19.0,13.0,11.0,7.0,17.0,11.0,8.0,12.0,5.0,7.0,20.0,11.0,9.0,6.0,6.0,,9.0,13.0,6.0,10.0,6.0,5.0,7.0,6.0,11.0,6.0,14.0,9.0,7.0,8.0,4.0,8.0,7.0,10.0,13.0,20.0,11.0,9.0,8.0,14.0,20.0,6.0,4.0,8.0,6.0,5.0,6.0,,6.0,,9.0,5.0,8.0,11.0,12.0,8.0,10.0,8.0,5.0,5.0,6.0
2020-06-16 00:00:00,11.0,8.0,9.0,9.0,9.0,11.0,11.0,21.0,11.0,13.0,8.0,20.0,10.0,11.0,19.0,7.0,6.0,19.0,10.0,12.0,10.0,9.0,,10.0,10.0,8.0,13.0,5.0,5.0,6.0,5.0,12.0,7.0,12.0,6.0,7.0,4.0,4.0,8.0,11.0,14.0,14.0,21.0,12.0,12.0,7.0,10.0,16.0,5.0,4.0,5.0,4.0,5.0,5.0,,7.0,,8.0,4.0,6.0,11.0,8.0,7.0,11.0,8.0,7.0,4.0,4.0
2020-06-17 00:00:00,12.0,8.0,13.0,11.0,12.0,11.0,13.0,23.0,14.0,13.0,8.0,24.0,13.0,10.0,19.0,8.0,9.0,21.0,14.0,15.0,7.0,8.0,,8.0,7.0,7.0,7.0,6.0,5.0,7.0,5.0,13.0,7.0,12.0,6.0,6.0,4.0,4.0,7.0,14.0,11.0,13.0,18.0,12.0,9.0,4.0,11.0,16.0,6.0,4.0,7.0,3.0,6.0,6.0,,8.0,,9.0,6.0,7.0,7.0,7.0,6.0,10.0,5.0,5.0,5.0,4.0
2020-06-18 00:00:00,15.0,12.0,17.0,12.0,15.0,13.0,16.0,24.0,18.0,17.0,13.0,24.0,16.0,12.0,21.0,14.0,13.0,24.0,14.0,16.0,10.0,9.0,,13.0,8.0,9.0,10.0,6.0,4.0,7.0,7.0,16.0,7.0,13.0,5.0,5.0,4.0,4.0,8.0,15.0,10.0,12.0,12.0,10.0,13.0,,8.0,13.0,6.0,3.0,5.0,,5.0,6.0,,6.0,,12.0,4.0,5.0,15.0,5.0,7.0,7.0,9.0,4.0,5.0,5.0
2020-06-19 00:00:00,14.0,10.0,13.0,12.0,17.0,10.0,14.0,22.0,16.0,16.0,10.0,25.0,14.0,12.0,18.0,9.0,11.0,22.0,12.0,13.0,10.0,7.0,23.0,12.0,12.0,7.0,11.0,9.0,7.0,11.0,12.0,18.0,9.0,13.0,6.0,6.0,3.0,5.0,9.0,17.0,9.0,12.0,17.0,14.0,15.0,10.0,9.0,14.0,7.0,4.0,6.0,,6.0,7.0,,8.0,,13.0,3.0,7.0,,4.0,8.0,7.0,7.0,6.0,8.0,6.0
2020-06-20 00:00:00,13.0,10.0,14.0,10.0,12.0,11.0,13.0,19.0,15.0,15.0,10.0,22.0,14.0,8.0,19.0,9.0,9.0,24.0,14.0,10.0,10.0,6.0,24.0,12.0,9.0,11.0,14.0,7.0,6.0,8.0,23.0,18.0,9.0,12.0,5.0,10.0,6.0,5.0,11.0,18.0,13.0,15.0,17.0,15.0,16.0,9.0,7.0,13.0,8.0,6.0,9.0,,9.0,6.0,,8.0,11.0,36.0,5.0,9.0,13.0,5.0,10.0,11.0,6.0,10.0,11.0,8.0
2020-06-21 00:00:00,12.0,10.0,13.0,11.0,12.0,11.0,13.0,16.0,14.0,14.0,11.0,21.0,12.0,9.0,13.0,9.0,8.0,24.0,14.0,,9.0,7.0,18.0,14.0,12.0,8.0,14.0,9.0,8.0,10.0,,18.0,12.0,13.0,7.0,7.0,8.0,6.0,10.0,15.0,13.0,15.0,18.0,18.0,17.0,12.0,7.0,14.0,9.0,6.0,9.0,11.0,8.0,6.0,,10.0,13.0,,7.0,8.0,12.0,7.0,9.0,12.0,8.0,15.0,10.0,9.0
2020-06-22 00:00:00,15.0,11.0,15.0,14.0,16.0,12.0,15.0,22.0,17.0,17.0,13.0,21.0,16.0,12.0,15.0,13.0,12.0,26.0,15.0,10.0,12.0,8.0,,14.0,18.0,10.0,12.0,7.0,8.0,11.0,,18.0,11.0,13.0,7.0,8.0,7.0,6.0,10.0,20.0,12.0,13.0,22.0,20.0,14.0,11.0,9.0,16.0,,5.0,11.0,12.0,10.0,9.0,,10.0,10.0,8.0,7.0,8.0,11.0,7.0,7.0,14.0,7.0,16.0,10.0,10.0
2020-06-23 00:00:00,15.0,11.0,14.0,14.0,15.0,13.0,14.0,20.0,18.0,18.0,12.0,21.0,15.0,13.0,17.0,10.0,12.0,24.0,14.0,13.0,10.0,10.0,21.0,10.0,14.0,10.0,11.0,5.0,6.0,7.0,6.0,14.0,10.0,13.0,6.0,8.0,6.0,7.0,10.0,16.0,16.0,12.0,21.0,15.0,15.0,9.0,8.0,16.0,9.0,6.0,11.0,12.0,10.0,8.0,5.0,11.0,15.0,10.0,5.0,7.0,11.0,7.0,8.0,13.0,7.0,13.0,9.0,8.0
2020-06-24 00:00:00,17.0,11.0,16.0,15.0,16.0,15.0,16.0,24.0,20.0,18.0,16.0,25.0,15.0,11.0,23.0,9.0,11.0,22.0,13.0,15.0,13.0,9.0,18.0,15.0,13.0,12.0,13.0,9.0,8.0,7.0,6.0,16.0,7.0,14.0,6.0,6.0,5.0,4.0,8.0,17.0,18.0,12.0,20.0,18.0,15.0,10.0,8.0,17.0,7.0,6.0,11.0,10.0,8.0,7.0,5.0,12.0,11.0,17.0,5.0,8.0,15.0,6.0,7.0,11.0,9.0,12.0,11.0,10.0
2020-06-25 00:00:00,10.0,10.0,14.0,13.0,12.0,11.0,14.0,20.0,15.0,15.0,13.0,21.0,14.0,10.0,18.0,11.0,9.0,23.0,12.0,10.0,9.0,7.0,15.0,14.0,16.0,12.0,13.0,6.0,6.0,6.0,7.0,19.0,7.0,13.0,6.0,8.0,9.0,4.0,7.0,16.0,15.0,15.0,17.0,22.0,15.0,10.0,8.0,15.0,6.0,5.0,7.0,13.0,6.0,6.0,6.0,12.0,15.0,8.0,5.0,7.0,13.0,5.0,7.0,8.0,7.0,11.0,10.0,9.0
2020-06-26 00:00:00,13.0,9.0,11.0,11.0,13.0,11.0,12.0,20.0,13.0,14.0,9.0,21.0,12.0,11.0,17.0,8.0,8.0,22.0,12.0,8.0,10.0,6.0,23.0,13.0,9.0,13.0,10.0,8.0,7.0,9.0,8.0,11.0,7.0,12.0,6.0,7.0,5.0,4.0,7.0,14.0,10.0,13.0,14.0,18.0,14.0,12.0,8.0,16.0,6.0,4.0,8.0,13.0,6.0,6.0,7.0,9.0,8.0,10.0,4.0,4.0,15.0,6.0,7.0,8.0,7.0,8.0,10.0,11.0
2020-06-27 00:00:00,11.0,12.0,14.0,12.0,13.0,10.0,13.0,23.0,13.0,13.0,10.0,21.0,13.0,9.0,16.0,10.0,12.0,25.0,13.0,8.0,,6.0,15.0,,8.0,11.0,12.0,11.0,9.0,10.0,10.0,12.0,9.0,12.0,4.0,4.0,5.0,3.0,8.0,16.0,14.0,16.0,17.0,16.0,15.0,9.0,11.0,17.0,6.0,3.0,7.0,9.0,8.0,4.0,6.0,10.0,7.0,10.0,5.0,3.0,11.0,9.0,6.0,9.0,6.0,11.0,11.0,6.0
2020-06-28 00:00:00,11.0,9.0,12.0,9.0,11.0,9.0,13.0,14.0,13.0,13.0,9.0,22.0,11.0,8.0,13.0,8.0,8.0,23.0,13.0,7.0,,5.0,16.0,12.0,8.0,7.0,10.0,14.0,8.0,,11.0,15.0,8.0,11.0,4.0,5.0,7.0,4.0,6.0,15.0,15.0,20.0,31.0,17.0,17.0,8.0,23.0,22.0,6.0,2.0,8.0,11.0,8.0,5.0,5.0,9.0,7.0,9.0,6.0,4.0,11.0,16.0,6.0,21.0,4.0,12.0,10.0,7.0
2020-06-29 00:00:00,11.0,8.0,11.0,11.0,11.0,9.0,11.0,21.0,13.0,12.0,8.0,17.0,13.0,9.0,14.0,8.0,8.0,21.0,11.0,7.0,6.0,5.0,11.0,10.0,8.0,8.0,10.0,5.0,6.0,6.0,8.0,11.0,7.0,13.0,6.0,7.0,7.0,5.0,8.0,14.0,20.0,20.0,31.0,18.0,13.0,11.0,20.0,21.0,7.0,2.0,9.0,11.0,10.0,7.0,5.0,11.0,12.0,13.0,7.0,5.0,7.0,15.0,8.0,18.0,6.0,11.0,7.0,7.0
2020-06-30 00:00:00,14.0,10.0,12.0,10.0,10.0,13.0,12.0,21.0,12.0,16.0,10.0,19.0,11.0,11.0,15.0,6.0,5.0,20.0,11.0,10.0,10.0,8.0,8.0,11.0,,8.0,11.0,6.0,7.0,6.0,9.0,14.0,8.0,14.0,4.0,5.0,6.0,5.0,8.0,13.0,22.0,27.0,23.0,15.0,14.0,,14.0,19.0,7.0,3.0,11.0,11.0,10.0,8.0,6.0,13.0,9.0,10.0,6.0,5.0,10.0,15.0,6.0,17.0,6.0,11.0,6.0,5.0
2020-07-01 00:00:00,11.0,9.0,11.0,9.0,13.0,12.0,11.0,20.0,13.0,13.0,9.0,23.0,11.0,10.0,16.0,6.0,8.0,20.0,10.0,6.0,6.0,7.0,7.0,12.0,,12.0,11.0,7.0,7.0,6.0,10.0,16.0,6.0,13.0,4.0,4.0,6.0,5.0,8.0,11.0,19.0,23.0,28.0,12.0,12.0,7.0,14.0,17.0,8.0,3.0,9.0,11.0,6.0,6.0,8.0,8.0,12.0,10.0,7.0,4.0,12.0,13.0,7.0,18.0,6.0,9.0,6.0,10.0
2020-07-02 00:00:00,11.0,9.0,13.0,10.0,9.0,9.0,13.0,23.0,12.0,14.0,8.0,14.0,12.0,11.0,20.0,7.0,9.0,23.0,13.0,10.0,8.0,6.0,6.0,13.0,10.0,13.0,11.0,7.0,6.0,5.0,8.0,16.0,8.0,12.0,6.0,6.0,4.0,5.0,8.0,11.0,17.0,20.0,29.0,12.0,12.0,8.0,11.0,16.0,6.0,3.0,7.0,15.0,6.0,5.0,5.0,10.0,10.0,9.0,4.0,4.0,10.0,7.0,7.0,16.0,7.0,7.0,5.0,9.0
2020-07-03 00:00:00,14.0,12.0,11.0,10.0,14.0,12.0,13.0,22.0,13.0,16.0,10.0,18.0,12.0,12.0,18.0,8.0,10.0,21.0,14.0,8.0,8.0,8.0,12.0,12.0,9.0,12.0,9.0,4.0,8.0,6.0,7.0,14.0,9.0,12.0,7.0,5.0,5.0,5.0,8.0,13.0,15.0,18.0,30.0,13.0,11.0,8.0,15.0,20.0,6.0,3.0,8.0,16.0,8.0,8.0,5.0,12.0,7.0,14.0,5.0,5.0,10.0,14.0,7.0,15.0,7.0,5.0,5.0,5.0
2020-07-04 00:00:00,16.0,14.0,,13.0,16.0,13.0,16.0,22.0,16.0,19.0,14.0,23.0,17.0,13.0,21.0,13.0,15.0,26.0,15.0,14.0,8.0,10.0,12.0,14.0,11.0,17.0,14.0,12.0,15.0,15.0,14.0,19.0,11.0,12.0,5.0,6.0,4.0,4.0,8.0,12.0,24.0,16.0,32.0,13.0,13.0,8.0,15.0,21.0,5.0,2.0,8.0,15.0,7.0,6.0,5.0,7.0,7.0,15.0,4.0,6.0,12.0,12.0,9.0,17.0,12.0,4.0,7.0,12.0
2020-07-05 00:00:00,13.0,11.0,,10.0,11.0,13.0,14.0,19.0,12.0,15.0,10.0,21.0,14.0,12.0,14.0,8.0,10.0,25.0,14.0,10.0,7.0,7.0,16.0,15.0,8.0,12.0,10.0,9.0,9.0,7.0,10.0,14.0,10.0,11.0,5.0,6.0,4.0,4.0,9.0,15.0,17.0,20.0,24.0,14.0,14.0,10.0,20.0,20.0,6.0,2.0,7.0,12.0,7.0,6.0,7.0,8.0,6.0,8.0,4.0,5.0,15.0,10.0,7.0,19.0,8.0,6.0,7.0,9.0
2020-07-06 00:00:00,12.0,9.0,14.0,9.0,13.0,12.0,13.0,19.0,12.0,12.0,9.0,22.0,11.0,9.0,12.0,9.0,8.0,,14.0,8.0,9.0,6.0,15.0,12.0,8.0,9.0,11.0,11.0,9.0,9.0,10.0,19.0,9.0,12.0,7.0,7.0,5.0,5.0,10.0,13.0,16.0,16.0,18.0,16.0,13.0,14.0,21.0,18.0,5.0,3.0,9.0,18.0,6.0,6.0,7.0,10.0,7.0,10.0,3.0,8.0,12.0,8.0,7.0,6.0,6.0,7.0,10.0,8.0
2020-07-07 00:00:00,13.0,11.0,10.0,10.0,13.0,13.0,14.0,22.0,14.0,15.0,11.0,22.0,14.0,10.0,16.0,8.0,10.0,,13.0,9.0,10.0,8.0,25.0,13.0,13.0,10.0,12.0,7.0,5.0,10.0,9.0,18.0,8.0,14.0,12.0,9.0,7.0,6.0,11.0,18.0,18.0,14.0,16.0,15.0,15.0,11.0,16.0,14.0,6.0,5.0,9.0,17.0,12.0,7.0,9.0,11.0,10.0,7.0,4.0,8.0,13.0,4.0,9.0,7.0,9.0,10.0,9.0,7.0
2020-07-08 00:00:00,12.0,7.0,9.0,10.0,12.0,14.0,13.0,21.0,12.0,12.0,9.0,22.0,11.0,8.0,15.0,6.0,7.0,21.0,12.0,16.0,10.0,9.0,22.0,12.0,12.0,7.0,11.0,6.0,4.0,7.0,8.0,14.0,7.0,12.0,6.0,7.0,10.0,6.0,14.0,18.0,14.0,14.0,15.0,17.0,13.0,11.0,8.0,12.0,7.0,6.0,10.0,14.0,10.0,9.0,6.0,10.0,9.0,8.0,9.0,8.0,11.0,4.0,8.0,5.0,7.0,9.0,9.0,6.0
2020-07-09 00:00:00,12.0,7.0,11.0,11.0,14.0,10.0,14.0,21.0,13.0,15.0,11.0,20.0,12.0,11.0,15.0,6.0,7.0,21.0,11.0,10.0,10.0,7.0,19.0,12.0,10.0,9.0,13.0,9.0,6.0,8.0,9.0,16.0,8.0,12.0,5.0,8.0,7.0,6.0,12.0,17.0,10.0,15.0,13.0,17.0,15.0,10.0,10.0,12.0,7.0,3.0,13.0,17.0,11.0,7.0,6.0,10.0,8.0,9.0,9.0,6.0,18.0,4.0,8.0,5.0,8.0,13.0,12.0,5.0
2020-07-10 00:00:00,14.0,11.0,10.0,10.0,11.0,12.0,13.0,22.0,13.0,14.0,,23.0,13.0,12.0,16.0,10.0,11.0,25.0,13.0,9.0,9.0,5.0,17.0,16.0,9.0,12.0,17.0,8.0,4.0,6.0,8.0,16.0,8.0,15.0,9.0,5.0,5.0,5.0,8.0,13.0,11.0,12.0,13.0,16.0,15.0,15.0,10.0,14.0,7.0,4.0,10.0,20.0,9.0,6.0,5.0,14.0,9.0,13.0,8.0,8.0,14.0,3.0,7.0,7.0,6.0,10.0,10.0,7.0
2020-07-11 00:00:00,12.0,10.0,10.0,9.0,11.0,9.0,13.0,22.0,12.0,14.0,9.0,19.0,13.0,9.0,15.0,10.0,10.0,23.0,13.0,13.0,12.0,8.0,22.0,15.0,6.0,10.0,14.0,9.0,6.0,8.0,9.0,17.0,9.0,14.0,7.0,5.0,7.0,5.0,10.0,16.0,9.0,11.0,16.0,19.0,15.0,14.0,10.0,14.0,8.0,3.0,13.0,17.0,9.0,7.0,7.0,14.0,10.0,9.0,6.0,5.0,18.0,4.0,8.0,6.0,7.0,10.0,10.0,7.0
2020-07-12 00:00:00,14.0,8.0,10.0,10.0,11.0,13.0,12.0,20.0,13.0,15.0,9.0,21.0,12.0,10.0,15.0,7.0,6.0,21.0,13.0,10.0,13.0,7.0,19.0,17.0,11.0,8.0,13.0,9.0,6.0,6.0,8.0,19.0,8.0,15.0,7.0,7.0,7.0,5.0,10.0,16.0,8.0,11.0,13.0,22.0,17.0,13.0,7.0,13.0,7.0,4.0,12.0,14.0,9.0,8.0,8.0,12.0,10.0,9.0,8.0,5.0,12.0,2.0,5.0,4.0,6.0,19.0,9.0,6.0
2020-07-13 00:00:00,10.0,7.0,8.0,9.0,10.0,10.0,12.0,17.0,,10.0,7.0,16.0,8.0,9.0,13.0,6.0,6.0,20.0,13.0,9.0,11.0,6.0,12.0,12.0,9.0,7.0,10.0,8.0,5.0,6.0,9.0,15.0,7.0,12.0,6.0,5.0,4.0,4.0,8.0,14.0,10.0,12.0,21.0,15.0,12.0,9.0,9.0,15.0,7.0,3.0,7.0,15.0,6.0,5.0,6.0,9.0,10.0,8.0,5.0,4.0,9.0,2.0,8.0,3.0,6.0,11.0,8.0,6.0
2020-07-14 00:00:00,12.0,11.0,14.0,10.0,10.0,13.0,13.0,22.0,,15.0,10.0,21.0,15.0,10.0,15.0,10.0,9.0,23.0,12.0,8.0,6.0,6.0,15.0,10.0,9.0,9.0,10.0,6.0,4.0,7.0,7.0,15.0,8.0,11.0,5.0,4.0,6.0,4.0,8.0,12.0,12.0,12.0,15.0,16.0,12.0,11.0,10.0,17.0,8.0,3.0,7.0,15.0,7.0,6.0,5.0,10.0,10.0,11.0,6.0,4.0,10.0,2.0,7.0,6.0,9.0,9.0,9.0,5.0
2020-07-15 00:00:00,13.0,11.0,15.0,13.0,15.0,14.0,15.0,20.0,17.0,15.0,11.0,21.0,13.0,,16.0,11.0,10.0,21.0,13.0,10.0,5.0,7.0,21.0,15.0,8.0,14.0,13.0,8.0,6.0,9.0,9.0,21.0,7.0,12.0,7.0,5.0,5.0,5.0,9.0,14.0,14.0,13.0,19.0,15.0,12.0,18.0,11.0,18.0,7.0,3.0,7.0,17.0,7.0,7.0,7.0,7.0,11.0,14.0,6.0,4.0,12.0,5.0,9.0,13.0,7.0,16.0,7.0,7.0
